year,county_fips,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct
2024,45073,0.03375719964305995,0.10739298558719343,DEMOCRAT,0.03375719964305995
2000,45075,0.6049367629987169,0.3866621861061893,DEMOCRAT,0.6049367629987169
2004,45075,0.6574912149930785,0.33795655414758813,REPUBLICAN,0.33795655414758813
2008,45075,0.6857926246415456,0.3047492076269055,REPUBLICAN,0.3047492076269055
2012,45075,0.7137380637066982,0.27931507167584396,DEMOCRAT,0.7137380637066982
2016,45075,0.6763813929581085,0.3066306861989206,DEMOCRAT,0.6763813929581085
2020,45075,0.1104032682117866,0.05502163976863649,REPUBLICAN,0.05502163976863649
2024,45075,0.08822597472854438,0.0531318829939333,DEMOCRAT,0.08822597472854438
2000,45077,0.25814007287027935,0.7136949858307791,DEMOCRAT,0.25814007287027935
2004,45077,0.25393729943223897,0.7346087385830659,REPUBLICAN,0.7346087385830659
2008,45077,0.2590631093777699,0.7213260060273001,REPUBLICAN,0.7213260060273001
2012,45077,0.24492304990230301,0.7349008759797142,DEMOCRAT,0.24492304990230301
2016,45077,0.21109502742155803,0.7387714326489837,DEMOCRAT,0.21109502742155803
2020,45077,0.039519109350201,0.12426870098124398,REPUBLICAN,0.12426870098124398
2024,45077,0.03282705946020035,0.10806391008538202,DEMOCRAT,0.03282705946020035
2000,45079,0.5423974725491711,0.4306625114825594,DEMOCRAT,0.5423974725491711
2004,45079,0.5701227942989963,0.4201164415811541,REPUBLICAN,0.4201164415811541
2008,45079,0.640195834873392,0.35107884898537906,REPUBLICAN,0.35107884898537906
2012,45079,0.6533860286263619,0.33367053294293575,DEMOCRAT,0.6533860286263619
2016,45079,0.640106210215621,0.31097900688706864,DEMOCRAT,0.640106210215621
2020,45079,0.11399634716389265,0.0501430866121149,REPUBLICAN,0.0501430866121149
2024,45079,0.09484860327188915,0.0454382058726095,DEMOCRAT,0.09484860327188915
2000,45081,0.3892033086634741,0.5946887244231607,DEMOCRAT,0.3892033086634741
2004,45081,0.3960147796252309,0.5987067827922935,REPUBLICAN,0.5987067827922935
2008,45081,0.38626060676508195,0.6033941648262234,REPUBLICAN,0.6033941648262234
2012,45081,0.3886034563288183,0.5996029892573563,DEMOCRAT,0.3886034563288183
2016,45081,0.32846800560485756,0.6452592246613732,DEMOCRAT,0.32846800560485756
2020,45081,0.05324922723024944,0.1116023290920854,REPUBLICAN,0.1116023290920854
2024,45081,0.038891882468541,0.10225363719927731,DEMOCRAT,0.038891882468541
2000,45083,0.3537754479192848,0.6237238638947734,DEMOCRAT,0.3537754479192848
2004,45083,0.3475991649269311,0.6408152297484446,REPUBLICAN,0.6408152297484446
2008,45083,0.3843143047042316,0.6004172513108338,REPUBLICAN,0.6004172513108338
2012,45083,0.37724055101632303,0.609329790912234,DEMOCRAT,0.37724055101632303
2016,45083,0.3303080353456107,0.6299198942935007,DEMOCRAT,0.3303080353456107
2020,45083,0.0593387373448589,0.1048961241353021,REPUBLICAN,0.1048961241353021
2024,45083,0.046558003780829416,0.09459602140694964,DEMOCRAT,0.046558003780829416
2000,45085,0.46834246218049036,0.518877151799687,DEMOCRAT,0.46834246218049036
2004,45085,0.5052293057319677,0.4884468826851877,REPUBLICAN,0.4884468826851877
2008,45085,0.5733125929933721,0.4188872356733847,REPUBLICAN,0.4188872356733847
2012,45085,0.5831659937855377,0.40740662453233,DEMOCRAT,0.5831659937855377
2016,45085,0.5454566075398085,0.42519167082520526,DEMOCRAT,0.5454566075398085
2020,45085,0.09327814118288362,0.07154538021259199,REPUBLICAN,0.07154538021259199
2024,45085,0.07408520193554509,0.06709573357791201,DEMOCRAT,0.07408520193554509
2000,45087,0.44026820285201623,0.5447162149400321,DEMOCRAT,0.44026820285201623
2004,45087,0.43874643874643876,0.5523713759007877,REPUBLICAN,0.5523713759007877
