STCOFIPS10,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM
01029,2014,0.864342451096,0.980000019073,0.1412989348173
01029,2016,0.586496055126,0.612724781036,0.1212739720941
01029,2018,0.415626585484,0.444871455431,NA
01029,2020,0.620191454887,0.629993081093,0.1059793010354
01029,2022,0.396136075258,0.406740993261,0.087060444057
01031,2010,0.420973271132,0.523293435574,0.2321276515722
01031,2012,0.547141849995,0.632451295853,0.239002212882
01031,2014,0.771886944771,0.980000019073,0.1792516559362
01031,2016,0.554477334023,0.628922581673,0.1722827702761
01031,2018,0.392159253359,0.469945192337,NA
01031,2020,0.547506690025,0.602400243282,0.2453418523073
01031,2022,0.344249069691,0.380442708731,0.2064844816923
01033,2010,0.403431028128,0.480258673429,0.4068939983845
01033,2012,0.562330245972,0.642641246319,0.3978909850121
01033,2014,0.814741075039,0.980000019073,0.2984182238579
01033,2016,0.594241023064,0.65409296751,0.2821029424667
01033,2018,0.465436160564,0.516944587231,NA
01033,2020,0.617843806744,0.639663517475,0.3210856020451
01033,2022,0.383988708258,0.398853331804,0.2840291261673
01035,2010,0.532315254211,0.534950494766,0.464879155159
01035,2012,0.697044312954,0.663820624352,0.4888726770878
01035,2014,0.980000019073,0.980000019073,0.3666545152664
01035,2016,0.676860332489,0.633104503155,0.3634994328022
01035,2018,0.535403966904,0.474906086922,NA
01035,2020,0.702867090702,0.621530771255,0.4737636446953
01035,2022,0.487510859966,0.454444229603,0.4451203346252
01037,2010,0.50214445591,0.544220209122,0.4097648561001
01037,2012,0.597629785538,0.639956474304,0.4197065234184
01037,2014,0.872858703136,0.980000019073,0.314779907465
01037,2016,0.588209092617,0.650991022587,0.299692183733
01037,2018,0.497289806604,0.524638056755,NA
01037,2020,0.633606255054,0.653814136982,0.3394337594509
01037,2022,0.445508003235,0.47294318676,0.3103756308556
01039,2010,0.422931671143,0.569079399109,0.2015726417303
01039,2012,0.53336763382,0.663945972919,0.1990812122822
01039,2014,0.763072192669,0.980000019073,0.1493109017611
01039,2016,0.550865769386,0.633842289448,0.1405532956123
01039,2018,0.411939293146,0.450109958649,NA
01039,2020,0.597816824913,0.618427574635,0.1713177859783
01039,2022,0.386048108339,0.404525309801,0.1435082703829
01041,2010,0.542870879173,0.6086769104,0.2948921024799
01041,2012,0.618530988693,0.661736011505,0.305996209383
01041,2014,0.908151686192,0.980000019073,0.2294971644878
01041,2016,0.598009467125,0.633560955524,0.2229355126619
01041,2018,0.53627884388,0.52823984623,NA
01041,2020,0.652430057526,0.625765144825,0.2746089398861
01041,2022,0.455375552177,0.440832614899,0.236704736948
01043,2010,0.504263103008,0.608467638493,0.1946395635605
01043,2012,0.57690256834,0.663646280766,0.1714523732662
