county_fips,year,state,county_name,dem_votes,rep_votes,seat_status,total_votes,two_party_total,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct
05021,2010,AR,CLAY,3055,1029,Democratic Incumbent,4148,4084,0.7480411361410382,0.2519588638589618,DEMOCRAT,0.7480411361410382
05021,2014,AR,CLAY,1912,1943,Democratic Open Seat,4017,3855,0.4959792477302205,0.5040207522697795,DEMOCRAT,0.4959792477302205
05021,2018,AR,CLAY,782,3218,Republican Incumbent,4132,4000,0.1955,0.8045,REPUBLICAN,0.8045
05023,2002,AR,CLEBURNE,3772,5614,Republican Incumbent,9387,9386,0.40187513317707224,0.5981248668229278,REPUBLICAN,0.5981248668229278
05023,2006,AR,CLEBURNE,4881,4370,Republican Open Seat,9618,9251,0.5276186358231543,0.47238136417684573,REPUBLICAN,0.47238136417684573
05023,2010,AR,CLEBURNE,5029,3955,Democratic Incumbent,9157,8984,0.559772929652716,0.44022707034728403,DEMOCRAT,0.559772929652716
05023,2014,AR,CLEBURNE,2797,6670,Democratic Open Seat,9877,9467,0.2954473434034013,0.7045526565965987,DEMOCRAT,0.2954473434034013
05023,2018,AR,CLEBURNE,1495,7856,Republican Incumbent,9624,9351,0.15987594909635333,0.8401240509036467,REPUBLICAN,0.8401240509036467
05025,2002,AR,CLEVELAND,1357,1475,Republican Incumbent,2832,2832,0.4791666666666667,0.5208333333333334,REPUBLICAN,0.5208333333333334
05025,2006,AR,CLEVELAND,1450,982,Republican Open Seat,2567,2432,0.5962171052631579,0.4037828947368421,REPUBLICAN,0.4037828947368421
05025,2010,AR,CLEVELAND,1539,807,Democratic Incumbent,2403,2346,0.6560102301790282,0.34398976982097185,DEMOCRAT,0.6560102301790282
05025,2014,AR,CLEVELAND,1103,1558,Democratic Open Seat,2735,2661,0.41450582487786547,0.5854941751221345,DEMOCRAT,0.41450582487786547
05025,2018,AR,CLEVELAND,513,2020,Republican Incumbent,2589,2533,0.2025266482431899,0.7974733517568101,REPUBLICAN,0.7974733517568101
05027,2002,AR,COLUMBIA,3091,3876,Republican Incumbent,6969,6967,0.44366298263240994,0.5563370173675901,REPUBLICAN,0.5563370173675901
05027,2006,AR,COLUMBIA,3379,2549,Republican Open Seat,6041,5928,0.5700067476383266,0.4299932523616734,REPUBLICAN,0.4299932523616734
05027,2010,AR,COLUMBIA,4484,2423,Democratic Incumbent,7016,6907,0.6491964673519618,0.3508035326480382,DEMOCRAT,0.6491964673519618
05027,2014,AR,COLUMBIA,3541,4306,Democratic Open Seat,8012,7847,0.4512552567860329,0.5487447432139672,DEMOCRAT,0.4512552567860329
05027,2018,AR,COLUMBIA,2044,4199,Republican Incumbent,6342,6243,0.32740669549895884,0.6725933045010412,REPUBLICAN,0.6725933045010412
05029,2002,AR,CONWAY,3652,3305,Republican Incumbent,6958,6957,0.5249389104499066,0.4750610895500934,REPUBLICAN,0.4750610895500934
05029,2006,AR,CONWAY,4125,2268,Republican Open Seat,6634,6393,0.645236977944627,0.3547630220553731,REPUBLICAN,0.3547630220553731
05029,2010,AR,CONWAY,4439,1595,Democratic Incumbent,6153,6034,0.7356645674511104,0.26433543254888964,DEMOCRAT,0.7356645674511104
05029,2014,AR,CONWAY,2822,3366,Democratic Open Seat,6355,6188,0.45604395604395603,0.5439560439560439,DEMOCRAT,0.45604395604395603
05029,2018,AR,CONWAY,1966,4339,Republican Incumbent,6465,6305,0.3118160190325139,0.6881839809674861,REPUBLICAN,0.6881839809674861
05031,2002,AR,CRAIGHEAD,11013,10499,Republican Incumbent,21512,21512,0.5119468203793232,0.48805317962067685,REPUBLICAN,0.48805317962067685
05031,2006,AR,CRAIGHEAD,12753,7696,Republican Open Seat,20876,20449,0.6236490781945327,0.37635092180546725,REPUBLICAN,0.37635092180546725
05031,2010,AR,CRAIGHEAD,14557,6580,Democratic Incumbent,21449,21137,0.6886975445900554,0.31130245540994467,DEMOCRAT,0.6886975445900554
05031,2014,AR,CRAIGHEAD,10342,14218,Democratic Open Seat,25357,24560,0.4210912052117264,0.5789087947882736,DEMOCRAT,0.4210912052117264
05031,2018,AR,CRAIGHEAD,7407,17313,Republican Incumbent,26078,24720,0.29963592233009706,0.7003640776699029,REPUBLICAN,0.7003640776699029
05033,2002,AR,CRAWFORD,5732,9457,Republican Incumbent,15204,15189,0.37737836592270724,0.6226216340772928,REPUBLICAN,0.6226216340772928
05033,2006,AR,CRAWFORD,7249,8139,Republican Open Seat,15992,15388,0.4710813621003379,0.5289186378996621,REPUBLICAN,0.5289186378996621
05033,2010,AR,CRAWFORD,8433,6035,Democratic Incumbent,14760,14468,0.5828725463090959,0.41712745369090404,DEMOCRAT,0.5828725463090959
05033,2014,AR,CRAWFORD,4426,11180,Democratic Open Seat,16227,15606,0.2836088683839549,0.7163911316160451,DEMOCRAT,0.2836088683839549
05033,2018,AR,CRAWFORD,3120,13200,Republican Incumbent,16860,16320,0.19117647058823528,0.8088235294117647,REPUBLICAN,0.8088235294117647
05035,2002,AR,CRITTENDEN,6136,5523,Republican Incumbent,11659,11659,0.5262887040054893,0.4737112959945107,REPUBLICAN,0.4737112959945107
05035,2006,AR,CRITTENDEN,13246,5023,Republican Open Seat,18597,18269,0.7250533690951886,0.2749466309048114,REPUBLICAN,0.2749466309048114
05035,2010,AR,CRITTENDEN,8256,3171,Democratic Incumbent,11761,11427,0.7224993436597532,0.2775006563402468,DEMOCRAT,0.7224993436597532
05035,2014,AR,CRITTENDEN,5845,4497,Democratic Open Seat,10621,10342,0.5651711467801199,0.4348288532198801,DEMOCRAT,0.5651711467801199
05035,2018,AR,CRITTENDEN,5833,5775,Republican Incumbent,11918,11608,0.5024982770503101,0.49750172294968986,REPUBLICAN,0.49750172294968986
05037,2002,AR,CROSS,2455,2861,Republican Incumbent,5316,5316,0.46181339352896916,0.5381866064710309,REPUBLICAN,0.5381866064710309
05037,2006,AR,CROSS,3331,1819,Republican Open Seat,5395,5150,0.6467961165048544,0.35320388349514564,REPUBLICAN,0.35320388349514564
05037,2010,AR,CROSS,3651,1435,Democratic Incumbent,5159,5086,0.717852929610696,0.282147070389304,DEMOCRAT,0.717852929610696
05037,2014,AR,CROSS,2240,2899,Democratic Open Seat,5266,5139,0.43588246740611014,0.5641175325938899,DEMOCRAT,0.43588246740611014
05037,2018,AR,CROSS,1498,4108,Republican Incumbent,5794,5606,0.2672136996075633,0.7327863003924366,REPUBLICAN,0.7327863003924366
05039,2002,AR,DALLAS,1532,1486,Republican Incumbent,3019,3018,0.5076209410205434,0.4923790589794566,REPUBLICAN,0.4923790589794566
05039,2006,AR,DALLAS,1774,975,Republican Open Seat,2821,2749,0.645325572935613,0.35467442706438707,REPUBLICAN,0.35467442706438707
05039,2010,AR,DALLAS,1807,628,Democratic Incumbent,2459,2435,0.742094455852156,0.25790554414784395,DEMOCRAT,0.742094455852156
05039,2014,AR,DALLAS,1274,1076,Democratic Open Seat,2387,2350,0.5421276595744681,0.45787234042553193,DEMOCRAT,0.5421276595744681
05039,2018,AR,DALLAS,773,1316,Republican Incumbent,2115,2089,0.3700335088559119,0.6299664911440881,REPUBLICAN,0.6299664911440881
05041,2002,AR,DESHA,2185,1754,Republican Incumbent,3939,3939,0.5547093170855547,0.4452906829144453,REPUBLICAN,0.4452906829144453
05041,2006,AR,DESHA,2516,703,Republican Open Seat,3321,3219,0.7816091954022989,0.21839080459770116,REPUBLICAN,0.21839080459770116
05041,2010,AR,DESHA,2981,517,Democratic Incumbent,3537,3498,0.8522012578616353,0.14779874213836477,DEMOCRAT,0.8522012578616353
05041,2014,AR,DESHA,2297,1057,Democratic Open Seat,3409,3354,0.6848539057841383,0.31514609421586165,DEMOCRAT,0.6848539057841383
05041,2018,AR,DESHA,1560,1833,Republican Incumbent,3469,3393,0.45977011494252873,0.5402298850574713,REPUBLICAN,0.5402298850574713
05043,2002,AR,DREW,2587,2683,Republican Incumbent,5270,5270,0.49089184060721064,0.5091081593927894,REPUBLICAN,0.5091081593927894
05043,2006,AR,DREW,2556,1447,Republican Open Seat,4130,4003,0.6385211091681239,0.36147889083187607,REPUBLICAN,0.36147889083187607
05043,2010,AR,DREW,3124,1228,Democratic Incumbent,4427,4352,0.7178308823529411,0.2821691176470588,DEMOCRAT,0.7178308823529411
05043,2014,AR,DREW,2620,2535,Democratic Open Seat,5244,5155,0.5082444228903976,0.4917555771096023,DEMOCRAT,0.5082444228903976
05043,2018,AR,DREW,1606,3658,Republican Incumbent,5397,5264,0.30509118541033436,0.6949088145896657,REPUBLICAN,0.6949088145896657
05045,2002,AR,FAULKNER,11442,13729,Republican Incumbent,25171,25171,0.4545707361646339,0.545429263835366,REPUBLICAN,0.545429263835366
05045,2006,AR,FAULKNER,12419,11506,Republican Open Seat,24883,23925,0.519080459770115,0.48091954022988503,REPUBLICAN,0.48091954022988503
05045,2010,AR,FAULKNER,16188,10434,Democratic Incumbent,27134,26622,0.6080685147622267,0.39193148523777327,DEMOCRAT,0.6080685147622267
05045,2014,AR,FAULKNER,12227,20540,Democratic Open Seat,33941,32767,0.37314981536301767,0.6268501846369823,DEMOCRAT,0.37314981536301767
05045,2018,AR,FAULKNER,11689,25643,Republican Incumbent,38559,37332,0.31310939676417016,0.6868906032358298,REPUBLICAN,0.6868906032358298
05047,2002,AR,FRANKLIN,2619,3082,Republican Incumbent,5701,5701,0.45939308893176634,0.5406069110682337,REPUBLICAN,0.5406069110682337
05047,2006,AR,FRANKLIN,2908,2452,Republican Open Seat,5526,5360,0.5425373134328358,0.45746268656716416,REPUBLICAN,0.45746268656716416
05047,2010,AR,FRANKLIN,3282,1833,Democratic Incumbent,5270,5115,0.6416422287390029,0.35835777126099705,DEMOCRAT,0.6416422287390029
05047,2014,AR,FRANKLIN,1859,3488,Democratic Open Seat,5512,5347,0.34767159154666166,0.6523284084533383,DEMOCRAT,0.34767159154666166
05047,2018,AR,FRANKLIN,916,4204,Republican Incumbent,5295,5120,0.17890625,0.82109375,REPUBLICAN,0.82109375
05049,2002,AR,FULTON,1942,1707,Republican Incumbent,3650,3649,0.5322006029049055,0.46779939709509455,REPUBLICAN,0.46779939709509455
05049,2006,AR,FULTON,2002,1199,Republican Open Seat,3365,3201,0.6254295532646048,0.3745704467353952,REPUBLICAN,0.3745704467353952
05049,2010,AR,FULTON,2194,1260,Democratic Incumbent,3543,3454,0.6352055587724378,0.36479444122756227,DEMOCRAT,0.6352055587724378
05049,2014,AR,FULTON,1394,1867,Democratic Open Seat,3383,3261,0.427476234283962,0.572523765716038,DEMOCRAT,0.427476234283962
05049,2018,AR,FULTON,900,2829,Republican Incumbent,3832,3729,0.2413515687851971,0.7586484312148029,REPUBLICAN,0.7586484312148029
05051,2002,AR,GARLAND,17270,17473,Republican Incumbent,34751,34743,0.49707854819675906,0.502921451803241,REPUBLICAN,0.502921451803241
05051,2006,AR,GARLAND,15482,12530,Republican Open Seat,29582,28012,0.552691703555619,0.44730829644438097,REPUBLICAN,0.44730829644438097
05051,2010,AR,GARLAND,18424,11490,Democratic Incumbent,30481,29914,0.6158989102092666,0.38410108979073343,DEMOCRAT,0.6158989102092666
05051,2014,AR,GARLAND,12118,17729,Democratic Open Seat,30916,29847,0.40600395349616375,0.5939960465038362,DEMOCRAT,0.40600395349616375
05051,2018,AR,GARLAND,8865,21969,Republican Incumbent,31767,30834,0.28750729713952133,0.7124927028604787,REPUBLICAN,0.7124927028604787
05053,2002,AR,GRANT,2313,2953,Republican Incumbent,5266,5266,0.43923281428028865,0.5607671857197114,REPUBLICAN,0.5607671857197114
05053,2006,AR,GRANT,2798,2186,Republican Open Seat,5183,4984,0.5613964686998395,0.4386035313001605,REPUBLICAN,0.4386035313001605
05053,2010,AR,GRANT,3319,1816,Democratic Incumbent,5228,5135,0.64634858812074,0.35365141187925997,DEMOCRAT,0.64634858812074
05053,2014,AR,GRANT,1853,3327,Democratic Open Seat,5352,5180,0.35772200772200774,0.6422779922779923,DEMOCRAT,0.35772200772200774
05053,2018,AR,GRANT,898,4524,Republican Incumbent,5549,5422,0.16562154186646993,0.8343784581335301,REPUBLICAN,0.8343784581335301
05055,2002,AR,GREENE,6458,4722,Republican Incumbent,11180,11180,0.5776386404293381,0.4223613595706619,REPUBLICAN,0.4223613595706619
05055,2006,AR,GREENE,5724,3283,Republican Open Seat,9203,9007,0.6355057177750638,0.3644942822249362,REPUBLICAN,0.3644942822249362
05055,2010,AR,GREENE,6213,2809,Democratic Incumbent,9190,9022,0.6886499667479494,0.3113500332520505,DEMOCRAT,0.6886499667479494
05055,2014,AR,GREENE,4321,6355,Democratic Open Seat,11085,10676,0.40473960284750843,0.5952603971524916,DEMOCRAT,0.40473960284750843
05055,2018,AR,GREENE,2088,8275,Republican Incumbent,10953,10363,0.20148605616134324,0.7985139438386568,REPUBLICAN,0.7985139438386568
05057,2002,AR,HEMPSTEAD,2976,2862,Republican Incumbent,5840,5838,0.5097636176772867,0.49023638232271327,REPUBLICAN,0.49023638232271327
05057,2006,AR,HEMPSTEAD,3212,1566,Republican Open Seat,4896,4778,0.672247802427794,0.3277521975722059,REPUBLICAN,0.3277521975722059
05057,2010,AR,HEMPSTEAD,3238,1550,Democratic Incumbent,4894,4788,0.6762740183792816,0.3237259816207185,DEMOCRAT,0.6762740183792816
05057,2014,AR,HEMPSTEAD,2637,2662,Democratic Open Seat,5396,5299,0.4976410643517645,0.5023589356482355,DEMOCRAT,0.4976410643517645
05057,2018,AR,HEMPSTEAD,1554,3312,Republican Incumbent,4971,4866,0.3193588162762022,0.6806411837237978,REPUBLICAN,0.6806411837237978
05059,2002,AR,HOT SPRING,5067,4701,Republican Incumbent,9768,9768,0.5187346437346437,0.48126535626535627,REPUBLICAN,0.48126535626535627
05059,2006,AR,HOT SPRING,5312,3012,Republican Open Seat,8648,8324,0.6381547333012975,0.36184526669870254,REPUBLICAN,0.36184526669870254
05059,2010,AR,HOT SPRING,5606,2520,Democratic Incumbent,8394,8126,0.6898843219296087,0.3101156780703913,DEMOCRAT,0.6898843219296087
05059,2014,AR,HOT SPRING,4154,4963,Democratic Open Seat,9433,9117,0.4556323351979818,0.5443676648020183,DEMOCRAT,0.4556323351979818
05059,2018,AR,HOT SPRING,2113,6368,Republican Incumbent,8739,8481,0.2491451479778328,0.7508548520221672,REPUBLICAN,0.7508548520221672
05061,2002,AR,HOWARD,1780,1935,Republican Incumbent,3715,3715,0.4791386271870794,0.5208613728129206,REPUBLICAN,0.5208613728129206
05061,2006,AR,HOWARD,2090,1057,Republican Open Seat,3255,3147,0.6641245630759454,0.33587543692405464,REPUBLICAN,0.33587543692405464
05061,2010,AR,HOWARD,2185,900,Democratic Incumbent,3135,3085,0.7082658022690438,0.2917341977309562,DEMOCRAT,0.7082658022690438
05061,2014,AR,HOWARD,1851,1768,Democratic Open Seat,3679,3619,0.5114672561481072,0.48853274385189277,DEMOCRAT,0.5114672561481072
05061,2018,AR,HOWARD,974,2489,Republican Incumbent,3519,3463,0.2812590239676581,0.7187409760323419,REPUBLICAN,0.7187409760323419
05063,2002,AR,INDEPENDENCE,4472,5836,Republican Incumbent,10308,10308,0.43383779588668997,0.5661622041133101,REPUBLICAN,0.5661622041133101
05063,2006,AR,INDEPENDENCE,5608,3934,Republican Open Seat,10002,9542,0.5877174596520646,0.41228254034793543,REPUBLICAN,0.41228254034793543
05063,2010,AR,INDEPENDENCE,6056,3033,Democratic Incumbent,9250,9089,0.6662999229838266,0.3337000770161734,DEMOCRAT,0.6662999229838266
05063,2014,AR,INDEPENDENCE,3623,6634,Democratic Open Seat,10649,10257,0.35322218972409086,0.6467778102759091,DEMOCRAT,0.35322218972409086
05063,2018,AR,INDEPENDENCE,1928,7733,Republican Incumbent,10145,9661,0.19956526239519717,0.8004347376048028,REPUBLICAN,0.8004347376048028
05065,2002,AR,IZARD,2437,2042,Republican Incumbent,4480,4479,0.5440946639874972,0.45590533601250277,REPUBLICAN,0.45590533601250277
05065,2006,AR,IZARD,2412,1534,Republican Open Seat,4155,3946,0.6112519006588951,0.38874809934110494,REPUBLICAN,0.38874809934110494
05065,2010,AR,IZARD,2875,1550,Democratic Incumbent,4554,4425,0.6497175141242938,0.3502824858757062,DEMOCRAT,0.6497175141242938
05065,2014,AR,IZARD,1702,2470,Democratic Open Seat,4355,4172,0.40795781399808245,0.5920421860019175,DEMOCRAT,0.40795781399808245
05065,2018,AR,IZARD,869,3423,Republican Incumbent,4471,4292,0.20246971109040074,0.7975302889095992,REPUBLICAN,0.7975302889095992
05067,2002,AR,JACKSON,2972,2387,Republican Incumbent,5359,5359,0.5545810785594327,0.4454189214405673,REPUBLICAN,0.4454189214405673
05067,2006,AR,JACKSON,3189,1036,Republican Open Seat,4550,4225,0.754792899408284,0.24520710059171597,REPUBLICAN,0.24520710059171597
05067,2010,AR,JACKSON,2993,891,Democratic Incumbent,3949,3884,0.7705973223480947,0.22940267765190525,DEMOCRAT,0.7705973223480947
05067,2014,AR,JACKSON,2045,1981,Democratic Open Seat,4151,4026,0.5079483358171882,0.4920516641828117,DEMOCRAT,0.5079483358171882
05067,2018,AR,JACKSON,1067,2998,Republican Incumbent,4171,4065,0.26248462484624846,0.7375153751537515,REPUBLICAN,0.7375153751537515
05069,2002,AR,JEFFERSON,13135,9887,Republican Incumbent,23022,23022,0.5705412214403613,0.4294587785596386,REPUBLICAN,0.4294587785596386
05069,2006,AR,JEFFERSON,14659,4955,Republican Open Seat,20231,19614,0.7473743244621189,0.2526256755378811,REPUBLICAN,0.2526256755378811
05069,2010,AR,JEFFERSON,14724,3667,Democratic Incumbent,18693,18391,0.8006089935294437,0.19939100647055624,DEMOCRAT,0.8006089935294437
05069,2014,AR,JEFFERSON,13447,6473,Democratic Open Seat,20178,19920,0.6750502008032129,0.3249497991967871,DEMOCRAT,0.6750502008032129
05069,2018,AR,JEFFERSON,10406,9005,Republican Incumbent,19820,19411,0.5360877852763897,0.46391221472361033,REPUBLICAN,0.46391221472361033
05071,2002,AR,JOHNSON,2921,3484,Republican Incumbent,6405,6405,0.4560499609679938,0.5439500390320062,REPUBLICAN,0.5439500390320062
05071,2006,AR,JOHNSON,3372,2410,Republican Open Seat,6134,5782,0.5831892078865445,0.41681079211345556,REPUBLICAN,0.41681079211345556
05071,2010,AR,JOHNSON,3939,1862,Democratic Incumbent,5951,5801,0.6790208584726771,0.3209791415273229,DEMOCRAT,0.6790208584726771
05071,2014,AR,JOHNSON,2572,3742,Democratic Open Seat,6567,6314,0.40734874881216343,0.5926512511878366,DEMOCRAT,0.40734874881216343
05071,2018,AR,JOHNSON,1672,5546,Republican Incumbent,7477,7218,0.2316431144361319,0.768356885563868,REPUBLICAN,0.768356885563868
05073,2002,AR,LAFAYETTE,1498,1192,Republican Incumbent,2690,2690,0.5568773234200743,0.44312267657992566,REPUBLICAN,0.44312267657992566
05073,2006,AR,LAFAYETTE,1684,741,Republican Open Seat,2528,2425,0.6944329896907216,0.30556701030927835,REPUBLICAN,0.30556701030927835
05073,2010,AR,LAFAYETTE,1342,706,Democratic Incumbent,2078,2048,0.6552734375,0.3447265625,DEMOCRAT,0.6552734375
05073,2014,AR,LAFAYETTE,1200,1177,Democratic Open Seat,2418,2377,0.5048380311316786,0.4951619688683214,DEMOCRAT,0.5048380311316786
05073,2018,AR,LAFAYETTE,693,1395,Republican Incumbent,2131,2088,0.33189655172413796,0.6681034482758621,REPUBLICAN,0.6681034482758621
05075,2002,AR,LAWRENCE,3199,2499,Republican Incumbent,5698,5698,0.5614250614250614,0.43857493857493857,REPUBLICAN,0.43857493857493857
05075,2006,AR,LAWRENCE,3227,1400,Republican Open Seat,4836,4627,0.697428139183056,0.30257186081694404,REPUBLICAN,0.30257186081694404
05075,2010,AR,LAWRENCE,3400,1151,Democratic Incumbent,4654,4551,0.7470885519666007,0.25291144803339927,DEMOCRAT,0.7470885519666007
05075,2014,AR,LAWRENCE,2079,2340,Democratic Open Seat,4605,4419,0.47046843177189407,0.5295315682281059,DEMOCRAT,0.47046843177189407
05075,2018,AR,LAWRENCE,908,3584,Republican Incumbent,4669,4492,0.20213713268032057,0.7978628673196795,REPUBLICAN,0.7978628673196795
05077,2002,AR,LEE,2124,1629,Republican Incumbent,3753,3753,0.565947242206235,0.434052757793765,REPUBLICAN,0.434052757793765
05077,2006,AR,LEE,2233,621,Republican Open Seat,2933,2854,0.7824106517168886,0.2175893482831114,REPUBLICAN,0.2175893482831114
05077,2010,AR,LEE,2509,461,Democratic Incumbent,3009,2970,0.8447811447811447,0.15521885521885523,DEMOCRAT,0.8447811447811447
05077,2014,AR,LEE,1713,898,Democratic Open Seat,2647,2611,0.656070471083876,0.3439295289161241,DEMOCRAT,0.656070471083876
05077,2018,AR,LEE,1130,947,Republican Incumbent,2119,2077,0.5440539239287434,0.45594607607125665,REPUBLICAN,0.45594607607125665
05079,2002,AR,LINCOLN,1746,1646,Republican Incumbent,3400,3392,0.5147405660377359,0.4852594339622642,REPUBLICAN,0.4852594339622642
05079,2006,AR,LINCOLN,1960,757,Republican Open Seat,2807,2717,0.7213838792786161,0.27861612072138386,REPUBLICAN,0.27861612072138386
05079,2010,AR,LINCOLN,2072,791,Democratic Incumbent,3057,2863,0.7237163814180929,0.2762836185819071,DEMOCRAT,0.7237163814180929
05079,2014,AR,LINCOLN,1531,1476,Democratic Open Seat,3087,3007,0.5091453275690057,0.49085467243099434,DEMOCRAT,0.5091453275690057
05079,2018,AR,LINCOLN,771,2227,Republican Incumbent,3039,2998,0.2571714476317545,0.7428285523682455,REPUBLICAN,0.7428285523682455
05081,2002,AR,LITTLE RIVER,2452,1964,Republican Incumbent,4416,4416,0.5552536231884058,0.4447463768115942,REPUBLICAN,0.4447463768115942
05081,2006,AR,LITTLE RIVER,2552,1012,Republican Open Seat,3777,3564,0.7160493827160493,0.2839506172839506,REPUBLICAN,0.2839506172839506
05081,2010,AR,LITTLE RIVER,2537,1047,Democratic Incumbent,3639,3584,0.7078683035714286,0.29213169642857145,DEMOCRAT,0.7078683035714286
05081,2014,AR,LITTLE RIVER,2005,2001,Democratic Open Seat,4100,4006,0.5004992511233151,0.499500748876685,DEMOCRAT,0.5004992511233151
05081,2018,AR,LITTLE RIVER,1014,2820,Republican Incumbent,3925,3834,0.2644757433489828,0.7355242566510172,REPUBLICAN,0.7355242566510172
05083,2002,AR,LOGAN,3389,3830,Republican Incumbent,7220,7219,0.46945560326915087,0.5305443967308492,REPUBLICAN,0.5305443967308492
05083,2006,AR,LOGAN,3525,2794,Republican Open Seat,6540,6319,0.5578414306061086,0.4421585693938914,REPUBLICAN,0.4421585693938914
05083,2010,AR,LOGAN,4167,1979,Democratic Incumbent,6268,6146,0.678001952489424,0.321998047510576,DEMOCRAT,0.678001952489424
05083,2014,AR,LOGAN,2378,3918,Democratic Open Seat,6504,6296,0.37770012706480305,0.622299872935197,DEMOCRAT,0.37770012706480305
05083,2018,AR,LOGAN,1041,4303,Republican Incumbent,5528,5344,0.19479790419161677,0.8052020958083832,REPUBLICAN,0.8052020958083832
05085,2002,AR,LONOKE,6508,9985,Republican Incumbent,16493,16493,0.3945916449402777,0.6054083550597223,REPUBLICAN,0.6054083550597223
05085,2006,AR,LONOKE,7768,7792,Republican Open Seat,16065,15560,0.49922879177377893,0.5007712082262211,REPUBLICAN,0.5007712082262211
05085,2010,AR,LONOKE,9124,7043,Democratic Incumbent,16409,16167,0.5643594977423146,0.4356405022576854,DEMOCRAT,0.5643594977423146
05085,2014,AR,LONOKE,5568,13385,Democratic Open Seat,19548,18953,0.2937793489157389,0.706220651084261,DEMOCRAT,0.2937793489157389
05085,2018,AR,LONOKE,4171,15791,Republican Incumbent,20613,19962,0.20894699929866747,0.7910530007013326,REPUBLICAN,0.7910530007013326
05087,2002,AR,MADISON,2052,2848,Republican Incumbent,4902,4900,0.41877551020408166,0.5812244897959183,REPUBLICAN,0.5812244897959183
05087,2006,AR,MADISON,2587,2650,Republican Open Seat,5403,5237,0.4939851059767042,0.5060148940232958,REPUBLICAN,0.5060148940232958
05087,2010,AR,MADISON,3097,1831,Democratic Incumbent,5048,4928,0.6284496753246753,0.3715503246753247,DEMOCRAT,0.6284496753246753
05087,2014,AR,MADISON,1820,3171,Democratic Open Seat,5177,4991,0.364656381486676,0.635343618513324,DEMOCRAT,0.364656381486676
05087,2018,AR,MADISON,1283,4151,Republican Incumbent,5576,5434,0.236105999263894,0.763894000736106,REPUBLICAN,0.763894000736106
05089,2002,AR,MARION,2161,2715,Republican Incumbent,5160,4876,0.44319114027891715,0.5568088597210828,REPUBLICAN,0.5568088597210828
05089,2006,AR,MARION,2810,2858,Republican Open Seat,6049,5668,0.49576570218772054,0.5042342978122795,REPUBLICAN,0.5042342978122795
05089,2010,AR,MARION,3267,2222,Democratic Incumbent,5725,5489,0.5951903807615231,0.40480961923847697,DEMOCRAT,0.5951903807615231
05089,2014,AR,MARION,1571,3185,Democratic Open Seat,5008,4756,0.33031959629941127,0.6696804037005887,DEMOCRAT,0.33031959629941127
05089,2018,AR,MARION,1027,3959,Republican Incumbent,5163,4986,0.2059767348576013,0.7940232651423987,REPUBLICAN,0.7940232651423987
05091,2002,AR,MILLER,4971,5882,Republican Incumbent,10857,10853,0.458030037777573,0.541969962222427,REPUBLICAN,0.541969962222427
05091,2006,AR,MILLER,5466,3933,Republican Open Seat,9751,9399,0.5815512288541335,0.4184487711458666,REPUBLICAN,0.4184487711458666
05091,2010,AR,MILLER,5832,4625,Democratic Incumbent,10629,10457,0.5577125370565171,0.4422874629434828,DEMOCRAT,0.5577125370565171
05091,2014,AR,MILLER,4241,7031,Democratic Open Seat,11485,11272,0.3762420156139106,0.6237579843860894,DEMOCRAT,0.3762420156139106
05091,2018,AR,MILLER,2841,8393,Republican Incumbent,11431,11234,0.2528930033825886,0.7471069966174114,REPUBLICAN,0.7471069966174114
05093,2002,AR,MISSISSIPPI,5563,5319,Republican Incumbent,10882,10882,0.5112111744164676,0.4887888255835324,REPUBLICAN,0.4887888255835324
05093,2006,AR,MISSISSIPPI,7119,2677,Republican Open Seat,10176,9796,0.726725193956717,0.27327480604328297,REPUBLICAN,0.27327480604328297
05093,2010,AR,MISSISSIPPI,7927,2557,Democratic Incumbent,10757,10484,0.7561045402518123,0.24389545974818772,DEMOCRAT,0.7561045402518123
05093,2014,AR,MISSISSIPPI,5526,4321,Democratic Open Seat,10230,9847,0.5611861480654007,0.4388138519345994,DEMOCRAT,0.5611861480654007
05093,2018,AR,MISSISSIPPI,3660,6429,Republican Incumbent,10455,10089,0.36277133511745463,0.6372286648825454,REPUBLICAN,0.6372286648825454
05095,2002,AR,MONROE,1659,1276,Republican Incumbent,2935,2935,0.5652470187393527,0.4347529812606474,REPUBLICAN,0.4347529812606474
05095,2006,AR,MONROE,1914,776,Republican Open Seat,2757,2690,0.7115241635687732,0.28847583643122676,REPUBLICAN,0.28847583643122676
05095,2010,AR,MONROE,2226,439,Democratic Incumbent,2695,2665,0.8352720450281426,0.1647279549718574,DEMOCRAT,0.8352720450281426
05095,2014,AR,MONROE,1309,1026,Democratic Open Seat,2387,2335,0.5605995717344754,0.4394004282655246,DEMOCRAT,0.5605995717344754
05095,2018,AR,MONROE,1104,1493,Republican Incumbent,2640,2597,0.42510589141316907,0.574894108586831,REPUBLICAN,0.574894108586831
05097,2002,AR,MONTGOMERY,1234,1939,Republican Incumbent,3173,3173,0.38890639773085406,0.6110936022691459,REPUBLICAN,0.6110936022691459
05097,2006,AR,MONTGOMERY,1526,1207,Republican Open Seat,2888,2733,0.5583607757043542,0.44163922429564584,REPUBLICAN,0.44163922429564584
05097,2010,AR,MONTGOMERY,1969,943,Democratic Incumbent,2992,2912,0.6761675824175825,0.3238324175824176,DEMOCRAT,0.6761675824175825
