year,county_fips,state,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct,partisan_lean,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,cpi_adjustment,gas_price
2012,26139,MI,0.3230016929681359,0.6663492351411815,DEMOCRAT,0.3230016929681359,-0.3433475421730456,0.9231004805729184,0.00558312655086848,"Ottawa County, Michigan",0.914210011928695,0.0135897940906507,0.02562997261231,0.00752139547155508,67.8,1.9,130240,5.4,74410.2068815331,21.7,101889.233449477,72.2,2.4,2.74,0.287408574053525,35.4,269099,20,477.501005186089,1.369773519163763,5.1063634823848245
2016,26139,MI,0.3150826012022363,0.6198032704191012,DEMOCRAT,0.3150826012022363,-0.3047206692168649,0.9013513321894984,0.01043631155793145,"Ottawa County, Michigan",0.903783879539415,0.0121842338352524,0.0221222320637732,0.00222497785651019,68.2,2.4,144254,2.9,84538.9104166667,75.8,230109.166666667,71.3,1.9,2.72,0.318395378177646,35,282250,19.5,500.836713305414,1.3104166666666666,2.822346296296297
2024,26139,MI,0.3901975832880503,0.5945593170015742,DEMOCRAT,0.3901975832880503,-0.20436173371352384,0.8641959427299741,0.00412287585062454,"Ottawa County, Michigan",0.826976015151763,0.0173494211961402,0.0272699070974905,0.00722647639884403,66,1,158197,1.8,89348,80.4,355700,58.8,1.1,36146,0.417099438321216,36.8,306235,19.5,543.396743663714,1,3.0754444444444444
2016,26145,MI,0.4706955046649703,0.4820716709075488,DEMOCRAT,0.4706955046649703,-0.011376166242578534,0.9487082622471362,0.00112113087984401,"Saginaw County, Michigan",0.753746243357632,0.185975895094787,0.0130143610328297,0.0025633559685118,57,0.9,82756,3.8,60081.29375,71.9,126062.083333333,63.2,1.7,2.37,0.227688909201706,41,192326,22.4,240.269384244331,1.3104166666666666,2.822346296296297
2024,26145,MI,0.4768118174989889,0.5095237178129153,DEMOCRAT,0.4768118174989889,-0.0327119003139264,0.8693227279145291,0.00549489339671483,"Saginaw County, Michigan",0.706345823966247,0.167430239619847,0.0110966683358727,0.00192313839138264,59.5,0.7,86390,3,61455,75.2,159000,41.7,1.6,28773,0.256800853918878,41.6,187714,22.9,234.507696276324,1,3.0754444444444444
2008,26147,MI,0.502805933250927,0.47634116192830656,REPUBLICAN,0.47634116192830656,0.026464771322620484,0.9506931729008632,0.00742872089981689,"St. Clair County, Michigan",0.944586545407178,0.0232157447866709,0.00434592111028219,0.0019065212500148,64.3,78747,2.9,5.6,75335.3855085927,20.2,74884.0130051091,69.6,1.7,2.61,0.138502566953621,39,168894,29.2,234.187595852523,1.4607524384579655,4.664020230169789
2012,26147,MI,0.45810921934188,0.5293943193000903,DEMOCRAT,0.45810921934188,-0.07128509995821031,0.9251242123121668,0.00960373242850218,"St. Clair County, Michigan",0.936188092925973,0.0247815044446104,0.0069283633375663,0.00168695998605612,60.5,1,68126,7.8,60979.5775261324,24.6,67240.81228223,68,1.9,2.44,0.157988709939221,42.6,160644,27.9,222.748186129363,1.369773519163763,5.1063634823848245
2016,26147,MI,0.3147699447457149,0.6288347884055742,DEMOCRAT,0.3147699447457149,-0.31406484365985926,0.9438326302975398,0.00569034340231577,"St. Clair County, Michigan",0.932601026399393,0.0240307794494539,0.00766353149066027,0.00224329049358657,59.5,1,72385,3.8,67963.45,72.3,190141.458333333,64.3,2.8,2.4,0.164186141679047,43.6,159587,30.8,221.282555089681,1.3104166666666666,2.822346296296297
2024,26147,MI,0.3195474700592599,0.6659172848203555,DEMOCRAT,0.3195474700592599,-0.34636981476109563,0.8677692220157038,0.01968668209232636,"St. Clair County, Michigan",0.908657085111161,0.0179841305486938,0.00486563365521371,0.0027883823639494,61.8,1,79895,1.7,71164,81.4,242500,49.5,0.6,25642,0.210062946944718,45.1,160308,29.2,222.282290169729,1,3.0754444444444444
2008,26161,MI,0.6978489164417604,0.28830398418085135,REPUBLICAN,0.28830398418085135,0.40954493226090904,0.8206526416741464,0.04191513690966544,"Washtenaw County, Michigan",0.757058633872231,0.1143688683156,0.0814045875362719,0.00255342913730367,63.8,167288,2.5,4.3,84501.6070599164,37.5,123091.764979099,60.5,2.1,2.36,0.512882391507526,33.1,347376,23.3,492.060322311494,1.4607524384579655,4.664020230169789
2012,26161,MI,0.6731368880573745,0.31411198717092076,DEMOCRAT,0.6731368880573745,0.3590249008864537,0.8108013751723403,0.04336171648017421,"Washtenaw County, Michigan",0.7426954574208,0.123383654465359,0.0824001413322847,9.4601448655918e-4,64.9,0.2,172625,5.3,77159.3423344948,41.4,110502.369337979,58.4,2,2.43,0.497122186863252,33.5,350946,22.5,497.117250109189,1.369773519163763,5.1063634823848245
2016,26161,MI,0.6813254992629044,0.26848837085980337,DEMOCRAT,0.6813254992629044,0.41283712840310105,0.8074768517243469,0.0482299349479749,"Washtenaw County, Michigan",0.73800756219342,0.118930434949508,0.0856353969877354,0.00490528064840736,63.9,0.4,186355,2.7,85964.64375,59.2,320658.958333333,57.9,1.8,2.45,0.547738383344133,33.5,364709,24.2,516.612627498453,1.3104166666666666,2.822346296296297
2024,26161,MI,0.7093553366855946,0.26561103537929603,DEMOCRAT,0.7093553366855946,0.44374430130629855,0.7319633470437834,0.03464138438490898,"Washtenaw County, Michigan",0.674040789033768,0.111422266800401,0.10028752925443,0.00347174857907055,63.4,0.5,191833,2.7,90523,63,395300,42.8,0.6,44164,0.598991057478142,35.2,373875,24.4,529.596325031694,1,3.0754444444444444
2008,26163,MI,0.741396971446414,0.24663100931568885,REPUBLICAN,0.24663100931568885,0.4947659621307252,0.9029375761812808,0.0370140316498299,"Wayne County, Michigan",0.529282348229089,0.405214753973093,0.023871125564059,0.00286010413712499,60.7,790234,3.9,8.2,61900.8453320947,32.8,676100.501625639,63.1,2.3,2.79,0.195378504724331,37.3,1949929,24.9,3186.08441074346,1.4607524384579655,4.664020230169789
2012,26163,MI,0.7303600649649128,0.2620831673459382,DEMOCRAT,0.7303600649649128,0.4682768976189746,0.908644577267354,0.03358248951868219,"Wayne County, Michigan",0.532683354115931,0.399406370912175,0.0257631676583732,0.00349538180002399,57.9,0.3,679251,9.6,54086.8771777003,37.1,569487.449912892,62.3,2.1,2.68,0.212206235645981,37.9,1792365,24.6,2928.6328809214,1.369773519163763,5.1063634823848245
2016,26163,MI,0.6678048642519393,0.2943967767067179,DEMOCRAT,0.6678048642519393,0.3734080875452214,0.901114360559398,0.03054789394170397,"Wayne County, Michigan",0.52826624045511394,0.389072383937952,0.0309998022140593,0.00311998746974618,59.3,0.3,737706,5.7,56955.95,60.4,137986.875,60.8,2.2,2.55,0.23006548338833,37.8,1749366,25.4,2858.37471071236,1.3104166666666666,2.822346296296297
2024,26163,MI,0.6268685288727545,0.33718147754730415,DEMOCRAT,0.6268685288727545,0.2896870513254503,0.8376166132264267,0.01435501137865362,"Wayne County, Michigan",0.487890041178659,0.362884888905702,0.0399279980441125,0.00350580414135466,59.4,0.3,782300,3.8,59294,65,194800,36.3,1.5,234008,0.281713495324016,38,1771063,24.6,2893.82650073133,1,3.0754444444444444
2008,31055,NE,0.5152601885302668,0.4688598638735603,REPUBLICAN,0.4688598638735603,0.04640032465670646,0.9213654303321256,0.01264030896823381,"Douglas County, Nebraska",0.789152882684769,0.107102734487045,0.0203313732989132,0.00340814928132071,73.2,263252,2.3,3.7,75943.0585229912,35.1,188260.313516024,60.9,2.5,2.47,0.352348717819188,34.3,502032,18,1528.48035288281,1.4607524384579655,5.183398874954842
2012,31055,NE,0.4754049310712866,0.5056112036511899,DEMOCRAT,0.4754049310712866,-0.030206272579903326,0.9195107627673752,0.01232880837831936,"Douglas County, Nebraska",0.776855241734351,0.114940754613987,0.0301375019999435,0.00577113116806114,71.1,0.7,269420,4.7,69989.9477351916,38.7,173343.469076655,61.1,2.9,2.51,0.370619116051266,33.7,531265,18.8,1617.48277933336,1.369773519163763,5.515773567557105
2016,31055,NE,0.47330441328769346,0.4495098426588696,DEMOCRAT,0.47330441328769346,0.02379457062882384,0.9093752888231657,0.01220344526045628,"Douglas County, Nebraska",0.800353156334742,0.110806403661294,0.0353877061955513,0.00275137613852377,70,0.6,285058,2.9,77301.4791666667,61.2,212418.541666667,61.5,1.9,2.53,0.382843376704117,34.5,554995,19.6,1689.73084075954,1.3104166666666666,3.0007085648148144
2024,31055,NE,0.5440064666444772,0.4422738594675259,DEMOCRAT,0.5440064666444772,0.10173260717695126,0.8193635587289153,0.00681901361876448,"Douglas County, Nebraska",0.670489289005553,0.110358674425026,0.0467647440439951,0.0105762544954904,70.2,0.9,314688,3,80382,61.4,290000,44.4,1.4,65127,0.423275590870805,35.7,601158,20.5,1830.27813362161,1,3.1853333333333333
2008,31109,NE,0.5156012236253824,0.46590320809475255,REPUBLICAN,0.46590320809475255,0.04969801553062986,0.9020854379677116,0.01513406386935287,"Lancaster County, Nebraska",0.901983295542608,0.02855830774088,0.0332725811543871,0.00273384805258173,75.1,157988,6.4,3,76192.8471899675,35.5,101344.082675337,61.4,2.4,2.45,0.35511910751774,32.9,278728,17.9,332.790987832249,1.4607524384579655,5.183398874954842
2012,31109,NE,0.48694593851831497,0.4902359546150524,DEMOCRAT,0.48694593851831497,-0.003290016096737458,0.9029086282019974,0.00880428775240029,"Lancaster County, Nebraska",0.883135030861568,0.0353365802451884,0.0356535460980822,0.00863646743261067,72.4,1.3,158137,4.3,68790.0261324042,41.7,92584.3619337979,60.5,1.7,2.42,0.364794908994988,33,293407,18.4,350.317174330877,1.369773519163763,5.515773567557105
2016,31109,NE,0.4543872914265579,0.4521116111082563,DEMOCRAT,0.4543872914265579,0.0022756803183016094,0.8994372081737968,0.00998940696772971,"Lancaster County, Nebraska",0.865051657263182,0.0401922250893789,0.0395689145677035,0.00630415615704842,72.2,0.6,171117,2.5,77111.46875,58.9,219625.833333333,61.6,1.6,2.43,0.402495855878397,33.1,309637,19.3,369.69519782517,1.3104166666666666,3.0007085648148144
2024,31109,NE,0.5139279211840161,0.4708087773499204,DEMOCRAT,0.5139279211840161,0.04311914383409571,0.8266926596023975,0.00951274417253649,"Lancaster County, Nebraska",0.787923943314997,0.0409364982560078,0.0443553838435124,0.005395710470262,69.5,1.2,180411,2.3,75165,59.9,287600,46.1,1.1,37105,0.444110636725062,34.5,332857,19.6,397.419024414049,1,3.1853333333333333
2012,31153,NE,0.37307315708490696,0.6044621625402155,DEMOCRAT,0.37307315708490696,-0.2313890054553085,0.9484838198687486,0.00390359809911744,"Sarpy County, Nebraska",0.886345136958632,0.0433516427197579,0.0192399293350135,0.00391913320832303,76.4,0.7,85923,3.5,91472.1058362369,30.3,59120.7948606272,73.7,4.5,2.66,0.367275454217531,33.8,165853,20.6,693.962462601208,1.369773519163763,5.515773567557105
2016,31153,NE,0.3478902953586498,0.5602258624968975,DEMOCRAT,0.3478902953586498,-0.21233556713824775,0.9532261734831088,0.00153085500320652,"Sarpy County, Nebraska",0.887668064997235,0.037190752026276,0.0266781363288516,0.00332359529222502,74.9,1.2,94516,2.2,96406.04375,66.8,235088.75,71.5,2.6,2.74,0.394798327594688,34.7,179023,21.5,749.068403599911,1.3104166666666666,3.0007085648148144
2024,39007,OH,0.3537833725273205,0.6376170055793794,DEMOCRAT,0.3537833725273205,-0.2838336330520589,0.8677650223353668,0.00607618041212354,"Ashtabula County, Ohio",0.884279611169587,0.0375724929312942,0.00585103089591976,0.00221864487235053,56.6,2.9,42593,2.8,59601,79.9,171600,43.7,1.5,15684,0.154214254734712,43.4,96906,27.4,138.055570433693,1,3.041777777777778
2008,39017,OH,0.3799719178712826,0.606182671945493,REPUBLICAN,0.606182671945493,-0.22621075407421043,0.922447630698586,0.00536303391176794,"Butler County, Ohio",0.88301525924078,0.0678419469737918,0.019530719443405,0.00132773412054939,67.1,177401,2.8,3.9,76392.9702740362,31,133203.093358105,67.6,2.2,2.64,0.249998910015216,35.2,360765,23.1,772.443935377409,1.4607524384579655,4.847588119936006
2012,39017,OH,0.3665763759540751,0.6179880252187249,DEMOCRAT,0.3665763759540751,-0.25141164926464976,0.938409951700893,0.00476620684063611,"Butler County, Ohio",0.860549017914725,0.0764269851506656,0.0245582032925964,0.00192396428388322,65.9,0.3,176053,5.2,76278.5779616725,27.8,131374.978222997,67.5,2.7,2.71,0.268424286808589,37.1,370589,23.7,793.478373920914,1.369773519163763,5.025394647696476
2016,39017,OH,0.337335120427522,0.615373995478575,DEMOCRAT,0.337335120427522,-0.27803887505105296,0.9033086764730736,0.00543652783333239,"Butler County, Ohio",0.854109663423717,0.080556342822028,0.0267152623451476,0.00141972839748157,63.9,0.6,180582,3.3,82913.99375,66.8,220674.166666667,68.5,2.5,2.66,0.296439990238616,36.5,377537,24.4,808.354929193743,1.3104166666666666,2.781286574074074
2024,39017,OH,0.3641598934480368,0.6268170330300169,DEMOCRAT,0.3641598934480368,-0.2626571395819801,0.8413643410852714,0.00279586563307493,"Butler County, Ohio",0.735757442271401,0.0893573141246728,0.0490386492533951,0.00203733274599416,65,0.5,197862,3.2,80423,69.6,286800,47.9,1.7,46026,0.325491196931203,37.6,399542,24.8,855.470444274142,1,3.041777777777778
2016,39023,OH,0.3797554900779762,0.5731006527861433,DEMOCRAT,0.3797554900779762,-0.1933451627081671,0.9253338596144992,0.00675942372212354,"Clark County, Ohio",0.868651046844628,0.0736055673437894,0.00291573308800617,0.00214413959906815,61,1.2,61615,4.2,61341.9145833333,63.9,143490.625,63.7,2.8,2.41,0.178775855340185,41.9,134786,21.4,339.101004084697,1.3104166666666666,2.781286574074074
2024,39023,OH,0.3475777583326704,0.6427969135311431,DEMOCRAT,0.3475777583326704,-0.2952191551984727,0.8844651162790698,8.28752642706131e-4,"Clark County, Ohio",0.807971256065489,0.0837870874541616,0.00494869800348187,0.00213357039671075,58.6,1,59438,3.8,64897,70.1,197700,45,1.9,21101,0.244288465383523,41.6,134985,23.1,339.601657712024,1,3.041777777777778
2008,39025,OH,0.3310745705906996,0.6552052785923753,REPUBLICAN,0.6552052785923753,-0.3241307080016757,0.9160092380640942,0.010699395029431,"Clermont County, Ohio",0.963661488855337,0.0160350078051027,0.00982163420938148,0,69.8,98894,2.1,3.5,89526.5954482118,22.1,82002.2596377148,73.9,3.5,2.68,0.259422383793189,36.8,195385,28,432.162888287689,1.4607524384579655,4.847588119936006
2024,39025,OH,0.31653277029690824,0.6742770034080058,DEMOCRAT,0.31653277029690824,-0.35774423311109754,0.8399065446658786,0.005240573018961,"Clermont County, Ohio",0.912844486580143,0.0162196494538186,0.014421617481541,3.26914904050476e-5,64.7,0.2,109702,2,87952,74.9,295300,50.3,1.3,29118,0.326138581114602,40.6,214123,28.6,473.608588831409,1,3.041777777777778
2008,39035,OH,0.6889104724904302,0.30049585484593616,REPUBLICAN,0.30049585484593616,0.3884146176444941,0.8772641112935922,0.0583660083281149,"Cuyahoga County, Ohio",0.664550499445061,0.288533208715462,0.0238876881437779,0.00192612496835874,65.1,605058,4.1,5.8,64563.7970274036,37.5,487905.921969345,58.4,1.7,2.35,0.282589357360662,40.6,1283925,23.6,2808.57193862941,1.4607524384579655,4.847588119936006
2012,39035,OH,0.6941567421668495,0.29591280823119104,DEMOCRAT,0.6941567421668495,0.3982439339356585,0.8761439619825231,0.04840531076223758,"Cuyahoga County, Ohio",0.638222258758322,0.301085043130603,0.0263668563469925,0.00210969630332832,63.3,0.2,572624,7.1,57366.1149825784,40.5,431130.736062718,57.2,1.9,2.34,0.29859270792875,40.6,1265111,24.1,2767.41651876192,1.369773519163763,5.025394647696476
2016,39035,OH,0.6595834534018303,0.3050750055479926,DEMOCRAT,0.6595834534018303,0.3545084478538377,0.8655335182808165,0.04779822781665355,"Cuyahoga County, Ohio",0.62472545767726,0.293860337198804,0.028300270860414,0.00182094397735786,63.1,0.2,592427,4.8,61066.7270833333,57.6,166029.791666667,56.4,2.4,2.28,0.31198240878459,40.2,1249352,24.2,2732.9438780852,1.3104166666666666,2.781286574074074
2024,39035,OH,0.6528550614029002,0.33852077985152296,DEMOCRAT,0.6528550614029002,0.3143342815513772,0.7757950886480467,0.03006044368407886,"Cuyahoga County, Ohio",0.570662924373324,0.290818752952215,0.0362471525736865,0.00225778941378082,64.8,0.2,629827,3.1,65974,61.6,212700,34.4,1.1,186318,0.373397441300861,40.4,1240594,22.9,2713.78584857528,1,3.041777777777778
2016,39041,OH,0.3935297515886771,0.5542846139033314,DEMOCRAT,0.3935297515886771,-0.1607548623146543,0.8983999758334927,0.00217498565113632,"Delaware County, Ohio",0.880603472409563,0.0353450776991087,0.0575731817186951,0.00128777428828838,69,0.6,100332,1.6,133260.202083333,79.5,388145.416666667,73.7,1.8,2.82,0.548550362409398,38.1,196463,25.6,443.289094990384,1.3104166666666666,2.781286574074074
2024,39045,OH,0.3752797281456836,0.6156860887789053,DEMOCRAT,0.3752797281456836,-0.24040636063322168,0.8263008491905025,0.00362048642016887,"Fairfield County, Ohio",0.795191998187909,0.0992298613511999,0.0385128932654594,0.00242605596022937,66,0.7,83932,2.6,91034,76.6,319900,58.4,1.9,19618,0.33898127536991,39.1,167762,28.9,332.59027780517,1,3.041777777777778
2008,39049,OH,0.5973395967452627,0.3899366579152619,REPUBLICAN,0.3899366579152619,0.20740293883000083,0.8969734612616765,0.02483904852561587,"Franklin County, Ohio",0.729329614628716,0.193381792223136,0.0396079240647366,0.00187677082050932,71,579730,4.9,4.1,74846.0334417092,41.5,388516.326056665,59.1,2.2,2.43,0.357693707408817,34.6,1129067,21.2,2121.58476202173,1.4607524384579655,4.847588119936006
2012,39049,OH,0.6065609659131708,0.37827220775399617,DEMOCRAT,0.6065609659131708,0.2282887581591746,0.9003881272259733,0.02377236286629722,"Franklin County, Ohio",0.692394296454229,0.213400338090749,0.0418573410944203,0.00217224561013168,68.5,0.2,592348,5.3,68590.0391986063,46.5,345663.717334495,59,2.3,2.48,0.371922377198302,33.7,1195537,21.6,2246.48588758078,1.369773519163763,5.025394647696476
2016,39049,OH,0.604325979970403,0.3429999655848849,DEMOCRAT,0.604325979970403,0.26132601438551817,0.8871192923812866,0.02153561671580685,"Franklin County, Ohio",0.676332009508761,0.221841049316815,0.0496544928581483,0.00171606888948991,70.2,0.2,661229,3.8,73455.40625,51.9,212680.625,58,2.7,2.46,0.390974451804789,34,1264518,22.2,2376.10533307783,1.3104166666666666,2.781286574074074
2024,39049,OH,0.636078398595846,0.3524259266998203,DEMOCRAT,0.636078398595846,0.2836524718960257,0.7760372385044316,0.01526534140508816,"Franklin County, Ohio",0.572269618219528,0.225224009679253,0.0591364908873607,0.00508957069327429,69.1,0.4,716025,2.8,76536,53.6,315100,38.1,1.4,134653,0.426753207573568,35.1,1356303,21.9,2548.57486533957,1,3.041777777777778
2024,39055,OH,0.3753415673844136,0.616533683098335,DEMOCRAT,0.3753415673844136,-0.2411921157139214,0.7697049291448664,0.00239361138765913,"Geauga County, Ohio",0.9395985822445,0.014188041358193,0.00887145823283908,0,62.2,1,47727,1.2,111717,87.2,376000,62.8,0.4,15497,0.435222552802899,45.4,95362,25.4,238.305143705743,1,3.041777777777778
2016,39057,OH,0.35357570426836715,0.5929780839991204,DEMOCRAT,0.35357570426836715,-0.2394023797307533,0.9155685896405806,0.00271841019872515,"Greene County, Ohio",0.85584923982642,0.0708402876824568,0.0297514642065973,0.001426273783874,58.8,0.3,74108,2.3,81269.4208333333,65.3,220805.208333333,64.2,2,2.44,0.369533156112305,38.6,164765,22,398.240434499533,1.3104166666666666,2.781286574074074
2008,39061,OH,0.5297183091949198,0.46006904325106934,REPUBLICAN,0.46006904325106934,0.06964926594385046,0.8890104250741464,0.04886798680663137,"Hamilton County, Ohio",0.711805367976756,0.247335859090023,0.0174528534552211,0.00169466842984214,67.4,422808,3.8,4.3,73477.3084068741,36.3,306537.438457966,59.7,2.1,2.53,0.317870730571861,38.6,851494,23.2,2097.73640436224,1.4607524384579655,4.847588119936006
