state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_lag,d_percent_pt_lag
MI,2016,26049,-0.11212009443579429,-2.2840171860885277,-2.4000000000000004,2365.9869700928975,0.8000000000000043,0.10000000000000142,0.006721532759535992,-5.806911345690446e-4,-0.010113794068332987,0.0016957743713861897,-0.0014253324339086899,-0.09999999999999998,8439,37.5,-18174.611643437995,0.30000000000000426,0.8999999999999999,-0.06999999999999984,1.3999999999999986,-9793,-15.374494055017976,6.659141195229923e-4,8.5771684489311e-4,DEMOCRAT,DEMOCRAT,TRUE,0.5234492806781595,-0.1870860011064044,0.4423432522150357,7.322279913832917e-4
MI,2016,26065,-0.02880396882349856,-2.2840171860885277,-2.0999999999999996,5030.6895833332965,2.500000000000007,0.3000000000000007,0.020542681781028027,-0.02501921230811699,0.0029647878647209996,0.013648656151927695,-9.861266338665599e-4,-0.30000000000000004,13513,15.799999999999997,83288.62224157991,-2.8000000000000043,-0.8999999999999999,0.010000000000000231,0,6328,11.378822009512021,0.024513417863824882,0.006865513794078688,DEMOCRAT,DEMOCRAT,TRUE,0.6032576369930912,-0.009119631592906019,0.4423432522150357,-0.006063479324560729
MI,2016,26075,-0.09491573459911407,-2.2840171860885277,-2.9,7107.677170441297,-0.20000000000000284,1.3000000000000043,0.026045103935284003,-0.001138030509073018,-0.001264336223028309,0.0029861229591604498,-0.0027079705663130803,-0.4,3622,45,102931.17450638831,1,0,-0.009999999999999787,1.2999999999999972,-1849,-2.635154495584004,0.012556791695678027,-0.0013705379629929005,DEMOCRAT,DEMOCRAT,TRUE,0.37020824662370655,-0.14334292057659248,NA,NA
MI,2016,26077,-0.028919999821289788,-2.2840171860885277,-3,8943.735293263591,1.7999999999999972,0.5,0.03613780296352698,-0.004576924978247021,-0.0026692645890220024,0.0015177948603653998,-0.0026517570801217897,0,13106,28.89999999999999,115042.7119628343,-0.20000000000000284,-0.6000000000000001,0.029999999999999805,0.5,7074,12.582604252257966,-0.014253680443976458,0.0012071854830635886,DEMOCRAT,DEMOCRAT,TRUE,0.5316589996753736,-0.0054652315843009,0.4423432522150357,0.006680267906395832
MI,2016,26081,-0.005340068138600884,-2.2840171860885277,-3.4,8806.803600464598,-0.5,0.3999999999999986,0.03188745839649598,-0.02460354288504696,-0.0031064851789308068,0.0070478392462535,-0.00158070509135599,0.6000000000000001,32017,37.9,-1873.3935830430128,0.5,0.9000000000000001,0.03000000000000025,0,27711,32.68954133930106,-0.014066994064573901,0.008951468143906169,DEMOCRAT,DEMOCRAT,TRUE,0.4500006489629572,0.04603775782218922,0.4423432522150357,-0.0037119524648571295
MI,2016,26099,-0.09429032134583587,-2.2840171860885277,-3.3000000000000003,7330.758485772298,-2,0.3999999999999986,0.024137718099243005,-0.026218149608165042,0.0193147492258484,0.005793772719165105,-3.732954310300268e-7,0.09999999999999998,22496,47.2,-127341.90839140603,0.5,-0.10000000000000009,-0.03000000000000025,0.3000000000000007,20347,42.46790752940001,-0.0041258014107316,4.6904311449295997e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4204911855611097,-0.15515359115620087,0.4423432522150357,-0.0012583852725980395
MI,2016,26121,-0.10571545350684797,-2.2840171860885277,-3.4000000000000004,2480.5137340301953,-1.1000000000000014,0.5,-0.0067888576114099874,-0.006720719255091989,0.003867293971518998,8.873748352417297e-4,-5.654875502097197e-4,-0.5000000000000001,4869,46.6,74767.7177700348,-4.200000000000003,0.8000000000000003,-0.010000000000000231,-0.6999999999999993,3226,6.451714628641014,3.3017749672203944e-4,0.00414193766909224,DEMOCRAT,DEMOCRAT,TRUE,0.4777174469828911,-0.1628614290602285,0.4423432522150357,-0.0052154690998872
MI,2016,26125,-0.01940761850668049,-2.2840171860885277,-2.7,7476.863095238106,-0.6999999999999886,0.10000000000000142,0.026324539257200963,-0.015222903789514963,-0.0027840884163820023,0.011765338951328808,-6.3615108079473e-4,-0.30000000000000004,39131,40.00000000000001,-176562.43684669002,-3.1000000000000085,-0.40000000000000013,-0.010000000000000231,1,23313,26.875376668850095,7.133316022962521e-4,0.00270223166630596,DEMOCRAT,DEMOCRAT,TRUE,0.5161943624419588,4.984322745953396e-4,0.4423432522150357,-3.2948218371751025e-4
MI,2016,26139,-0.00791909176589961,-2.2840171860885277,-2.5000000000000004,10128.703535133594,0.4000000000000057,-0.3999999999999986,0.030986804124121026,-0.01042613238928003,-0.0014055602553982999,-0.003507740548536798,-0.0052964176150448895,0.5,14014,54.099999999999994,128219.93321719,-0.9000000000000057,-0.5,-0.020000000000000018,-0.5,13151,23.335708119324977,-0.021749148383420014,0.0048531850070629694,DEMOCRAT,DEMOCRAT,TRUE,0.3150826012022363,0.03862687295618067,0.4423432522150357,-5.4834249129868e-4
MI,2016,26147,-0.14333927459616508,-2.2840171860885277,-4,6983.8724738675955,-1,1,0.0061974317398259815,-0.0035870665265800294,-7.507249951565001e-4,7.351681530939694e-4,5.563305075304498e-4,0,4259,47.699999999999996,122900.64605110299,-3.700000000000003,0.8999999999999999,-0.040000000000000036,2.900000000000002,-1057,-1.4656310396819947,0.018708417985373038,-0.0039133890261864104,DEMOCRAT,DEMOCRAT,TRUE,0.3147699447457149,-0.24277974370164895,0.4423432522150357,0.00217501152868529
