state,year,county_fips,d_inc_vote,d_gas,s_d_gas,d_log_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean
CA,2014,06065,0.013272216135733261,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-3.0999999999999996,-2551.7023620866094,-1.8999999999999986,1.0999999999999943,0.004644144861520982,-0.040464941089144,0.0010220520977300002,0.003093481089168598,-3.668764148435401e-4,-0.10000000000000009,88425,4.600000000000001,-66615.57655730506,-0.20000000000000284,0.3999999999999999,0.03999999999999959,0.1999999999999993,125939,17.476167672205975,-0.0037118632653105887,0.0010874432314557907,DEMOCRAT,REPUBLICAN,FALSE,0.4708596163977844,0.02654443227146653
CA,2018,06065,0.027273038316211196,0.4505417320992202,0.20298785236296552,0.11589985975955752,-3.1,8128.596774950609,0.20000000000000284,1,0.014819286531812997,-0.027018648393501987,0.002900644386033699,0.003085031084120504,-0.002062906716369939,-0.3999999999999999,126312,32,-137180.41551773,-1.7999999999999972,-1,0.03000000000000025,1.7000000000000028,121487,16.858377325477022,0.007333991545914409,-0.004344553555842911,DEMOCRAT,DEMOCRAT,TRUE,0.4981326547139956,0.05454607663242239
CA,2014,06067,0.027217706442607348,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-3.3,-1809.8404384216992,-1.8000000000000043,0.9000000000000057,0.018285723115045005,-0.015277648933263,-2.1092044431000878e-5,0.010956490764274018,-0.00294216482944782,0.20000000000000007,50455,3,-47471.33720825502,1.1000000000000085,-0.2999999999999998,0.07999999999999963,0.3999999999999986,60067,62.24962681664988,0.0026739296958162573,-0.0037606686617263976,DEMOCRAT,REPUBLICAN,FALSE,0.6232825673270559,0.054435412885214696
CA,2018,06067,-0.03518761603447329,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.7,13185.914198060796,1.2000000000000028,0.6999999999999957,0.025376915019789004,-0.02107137142900206,-0.002611726030879294,0.00726471292557998,5.244433927964606e-4,0,77043,11.5,94935.15050129202,-0.30000000000001137,0,0.010000000000000231,2,58949,61.091002567379974,-0.0022942130714587172,-0.007331978880559212,DEMOCRAT,DEMOCRAT,TRUE,0.5880949512925826,-0.07037523206894658
CA,2014,06071,-0.025642285331363035,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-3.4000000000000004,-6713.092400144305,-3.3000000000000043,1.0000000000000036,0.002776093321668005,-0.03514050668684998,-0.004646908441703401,0.005063032937808104,-4.326829634112607e-4,-0.20000000000000007,50243,5.100000000000001,-65386.66619305202,-0.8000000000000114,-0.10000000000000009,-0.040000000000000036,1.5,70178,3.4989066830430033,-3.4963665697562707e-4,-0.003058734275173669,DEMOCRAT,REPUBLICAN,FALSE,0.46855599128540304,-0.05128457066272607
CA,2018,06071,0.04679524919161615,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.5,10834.0397914575,1.9000000000000057,0.8999999999999986,0.025426683141119982,1.0985908045890724e-4,-7.887150279256017e-4,0.0044413127568855015,-4.7429266869458003e-4,-0.09999999999999998,104907,18,-29178.832558794005,1.1000000000000085,-0.10000000000000009,0,0.8000000000000007,58984,2.940800703819008,-0.007639606914975006,-0.00226323117547912,DEMOCRAT,DEMOCRAT,TRUE,0.5153512404770192,0.0935904983832323
CA,2014,06073,0.041396468526066044,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-2.4000000000000004,1539.479317576799,0.09999999999999432,0.6999999999999957,0.03357918557647499,-0.006629524862839964,-2.4868934706850226e-4,0.007913536934631996,-0.0010639113202767095,0.09999999999999998,152917,1.6999999999999957,-62305.287777435035,1.6999999999999886,0.19999999999999973,0.04999999999999982,0.8999999999999986,157442,37.42679311215102,-0.015697731129223458,-0.005619080257892529,DEMOCRAT,REPUBLICAN,FALSE,0.510670572158482,0.08279293705213214
CA,2018,06073,0.057909191858106945,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.1999999999999997,11097.191074102797,1.1000000000000085,0.8000000000000043,0.012718224112806986,8.569145940320322e-4,0.0017487684119552038,0.004331054692182007,0.0012279033716291595,-0.30000000000000004,105436,5.300000000000004,-3836.126314179972,-0.29999999999999716,-0.19999999999999973,-0.009999999999999787,1.6000000000000014,79933,19.001510739406058,0.005448760080940862,-6.901155828143296e-4,DEMOCRAT,DEMOCRAT,TRUE,0.5685797640165889,0.11581838371621389
CA,2014,06075,0.0645960405013366,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-1.9000000000000004,9575.102364644,1.0999999999999943,0.10000000000000142,0.03378903371670505,-0.04118061569947301,-0.007323383441142001,0.005746268935241994,-0.0021532284924313102,0,46440,-1,-1051.7875516689965,1.5,-0.10000000000000009,-0.020000000000000018,1.3999999999999986,47006,1002.4271932323973,-0.026491959356401085,-6.17348919158156e-4,DEMOCRAT,REPUBLICAN,FALSE,0.8815253576597203,0.1291920810026732
CA,2018,06075,-0.017624338736867307,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.6999999999999997,27718.38270545,1.5,-0.30000000000000426,0.055946718475234025,-0.019792272823162982,-0.001996402258168002,0.0030200364045470107,-1.8132250683265032e-4,-0.19999999999999998,43548,-24.799999999999997,1321102.479379703,3.200000000000003,0,0.029999999999999805,1.3000000000000007,30836,657.593603593501,-0.024026489937524653,-0.00467906087316311,DEMOCRAT,DEMOCRAT,TRUE,0.863901018922853,-0.03524867747373461
CA,2014,06077,0.016620055927286437,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-4.2,-3477.2208711135027,-2.299999999999997,1,0.005891177729533986,-0.06157892818263,0.0027134788754683975,0.011515122065874989,-0.00784867638703508,0.7000000000000002,24971,4.200000000000003,-21451.33736225302,-2,0.19999999999999973,0.06000000000000005,2.3000000000000007,27853,20.018320731340964,0.009693432681450398,0.00466921546735685,DEMOCRAT,REPUBLICAN,FALSE,0.5354140835435461,0.033240111854572985
CA,2018,06077,-0.013535869184360783,0.4505417320992202,0.20298785236296552,0.11589985975955752,-3,11669.750012492499,0.3999999999999986,0.7999999999999972,-0.0037610440239390086,0.02774467617440801,1.926353017334126e-4,0.0068752069668699956,-6.869042881521605e-4,0.20000000000000018,36523,8,300702.594932109,2.4000000000000057,-1.0999999999999996,0.009999999999999787,6.400000000000002,37063,26.63766995532501,0.008676037274783832,0.0019149620726969206,DEMOCRAT,DEMOCRAT,TRUE,0.5218782143591854,-0.027071738368721565
CA,2014,06079,0.0652710209029409,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-3.8,6500.79504465629,-2.1000000000000014,-0.6000000000000014,0.03036601718179499,0.048387636217147034,-0.004632440363950999,0.008944682367913799,-0.004235943769706319,-1.0999999999999996,6985,0.5,-5002.7023801014,-3.299999999999997,0.3999999999999999,0,1.1999999999999993,8970,2.7192340577851013,-0.021574274416206296,0.0035000247365533496,DEMOCRAT,REPUBLICAN,FALSE,0.5432441253263708,0.1305420418058818
CA,2018,06079,-0.027482248474944293,0.4505417320992202,0.20298785236296552,0.11589985975955752,-0.5,4775.069254216811,-0.10000000000000142,0.8000000000000043,0.008591277486304005,0.00133567001058299,-0.0019487883717432992,-0.0046512221164881,0.0018380576581153597,1.5,4472,20.9,661533.0077544737,0.6999999999999957,0.10000000000000009,-0.040000000000000036,0.10000000000000142,4927,1.4936082723197899,-0.021702682428246134,-0.0035190996099114698,DEMOCRAT,DEMOCRAT,TRUE,0.5157618768514265,-0.05496449694988854
CA,2014,06081,0.07388766358241572,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-2.8,14942.519027388,-0.5,0.10000000000000142,0.04520279916719,-0.061648869305047094,0.0016781850927902985,0.022854587908037016,-0.0015354056378763703,-0.20000000000000007,36430,0.7000000000000028,-19597.312171194004,1.7999999999999972,0.20000000000000018,0.14000000000000012,3.5,38419,85.66807633346002,-0.02198423274248995,0.02003622267529745,DEMOCRAT,REPUBLICAN,FALSE,0.7522436599018105,0.1477753271648316
CA,2018,06081,1.0117556182409615e-5,0.4505417320992202,0.20298785236296552,0.11589985975955752,-0.5999999999999996,21575.890674190014,0.9000000000000057,0.5,0.050422861391334006,-0.026576352465460973,-0.0049187714947042,0.021997324014559005,7.672085688265298e-4,-0.3,19348,19,1314156.475144347,1.9000000000000057,0,0.020000000000000018,1.6999999999999993,10964,24.447923915780166,-0.013906671454505415,0.004934980069597528,DEMOCRAT,DEMOCRAT,TRUE,0.7522537774579929,2.023511236481923e-5
CA,2014,06083,0.060965776078713785,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-2.7,2956.0579122959025,0,0.4000000000000057,0.022564970553005992,-0.008616549820243957,8.311223747580268e-5,-0.0031557679118654966,-0.0033181962154369797,-2.0999999999999996,18636,1.1999999999999957,-9170.059626025191,-0.7999999999999972,0.19999999999999973,0.050000000000000266,-1.6999999999999993,15956,5.8337493563669796,0.011639338561844181,-0.002721706174492765,DEMOCRAT,REPUBLICAN,FALSE,0.5826145492079163,0.12193155215742757
CA,2018,06083,0.02226101560087046,0.4505417320992202,0.20298785236296552,0.11589985975955752,-0.5999999999999996,12218.81168486031,-0.10000000000000142,0.29999999999999716,0.02802172742600101,0.013370318362899924,0.0017020537155569976,0.0079129680014242,0.007040724313821481,3.1999999999999993,4760,4.600000000000001,689126.2034652092,4.5,0.7000000000000002,-0.03000000000000025,3.6000000000000014,5859,2.142136969098999,0.01588557036670879,-0.011972386789571087,DEMOCRAT,DEMOCRAT,TRUE,0.6048755648087868,0.04452203120174103
CA,2014,06085,0.09207940263170877,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-3.3,7016.606706496008,0.4000000000000057,0.7999999999999972,0.02287964613832799,-0.020435897183615992,-0.001063457730620103,0.022485927996877042,-0.00135171451016192,-0.09999999999999998,115948,1.1000000000000014,-30656.61722189904,0.5,0,0.050000000000000266,2.599999999999998,106911,82.86080589848984,-0.012369468235450154,0.010968575116203427,DEMOCRAT,REPUBLICAN,FALSE,0.7294067122232187,0.18415880526341755
CA,2018,06085,-0.015455505728700025,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.5,28983.215676119988,0.29999999999999716,0.20000000000000284,0.054192793145034,-0.035482164149665985,1.1594166111760298e-4,0.028342713193759972,3.7055869914756016e-4,-0.09999999999999998,64260,11.700000000000003,927130.1586328112,0.19999999999998863,0.10000000000000009,-0.040000000000000036,2.700000000000003,42965,33.29979632993013,-0.00984603362375891,-6.253612623537824e-5,DEMOCRAT,DEMOCRAT,TRUE,0.7139512064945187,-0.03091101145739994
CA,2014,06087,0.052716014819101265,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-2.0999999999999996,-1210.772976547698,2.3000000000000043,0,0.05801692012668597,0.007081398055270971,6.379025922767893e-4,-0.0018711784478043988,-0.0037608522816478702,-2,14842,2.799999999999997,-5898.105222601691,0.9999999999999929,-0.5999999999999999,0.050000000000000266,0.8999999999999986,8750,19.657464902723063,-0.04782278933114159,6.781898530711199e-4,DEMOCRAT,REPUBLICAN,FALSE,0.786149897897235,0.10543202963820253
CA,2018,06087,-0.0182621910811126,0.4505417320992202,0.20298785236296552,0.11589985975955752,0.20000000000000018,22039.09731780969,0.6000000000000014,0.8999999999999986,0.006145734904068001,-0.06917628817978694,0.0016567645783980602,0.003904150262356701,8.148303958317197e-4,0.5999999999999996,3070,16.700000000000003,948632.6001108463,1.6000000000000085,0.8,0.04999999999999982,1.1999999999999993,2451,5.506336740178995,0.02396541359915949,-0.0036126235640942805,DEMOCRAT,DEMOCRAT,TRUE,0.7678877068161224,-0.0365243821622252
CA,2014,06089,0.03682474185240908,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-3.8999999999999995,-1083.5736708723052,0.09999999999999432,1,0.01379054135024399,-0.007772220911892003,0.0037887613774184193,1.654470812450029e-4,-0.0034383351486747017,-1.9,7624,4.299999999999997,-8415.470095751494,-1.5,0.10000000000000009,0,-0.3999999999999986,2513,0.6656284210872982,0.018275789762627115,1.7012617989529012e-4,DEMOCRAT,REPUBLICAN,FALSE,0.38058248991436056,0.07364948370481814
CA,2018,06089,-0.0915455184099585,0.4505417320992202,0.20298785236296552,0.11589985975955752,0,12418.528921415003,-0.8999999999999986,-0.8999999999999986,0.014447608140361001,-0.01811579337981306,-4.990239662135999e-4,0.009252233680841701,0.007403914072649599,-0.2999999999999998,-1996,26.599999999999994,275874.9188513508,5.400000000000006,-0.10000000000000009,0.020000000000000018,2.5,236,0.06251026954900141,-0.0030414888677757768,0.0017608160552661997,DEMOCRAT,DEMOCRAT,TRUE,0.28903697150440205,-0.18309103681991692
CA,2014,06095,0.029374392073374334,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-2.3,-1050.343724957289,-1.8999999999999986,0.6999999999999957,0.02112241601159201,0.015991963719303004,-0.011633086536165987,0.01056235744527001,-3.3332923159344e-4,-0.30000000000000004,11973,4.600000000000001,-14638.109182948,2.5999999999999943,-0.10000000000000009,0.029999999999999805,3,16826,20.475429969285983,-0.012382873544393713,0.004382786352825917,DEMOCRAT,REPUBLICAN,FALSE,0.6457133931360736,0.05874878414674872
CA,2018,06095,-0.0327186760414665,0.4505417320992202,0.20298785236296552,0.11589985975955752,-3.4,15354.4870705777,0.8000000000000043,1.2000000000000028,0.027614435565102985,-0.010416143621151064,-0.0058762357814710064,6.873797260598113e-5,3.5608898554135e-4,0.10000000000000009,23471,20.799999999999997,442774.26115964295,-2,0.8000000000000003,-0.040000000000000036,3.5,15479,18.836276030821068,-0.006833990771481835,0.004209603631394984,DEMOCRAT,DEMOCRAT,TRUE,0.6129947170946071,-0.065437352082933
CA,2014,06097,0.06532743697791321,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-3.6999999999999993,4889.129874378894,-1.1999999999999886,1.3000000000000043,0.027218222467295994,-0.07914073299926305,-0.0019738716982422005,-0.0011449929830689015,-0.0018525363905157015,0.30000000000000027,20443,1.3000000000000043,-11917.373093120987,1.3000000000000043,-0.6000000000000001,0.010000000000000231,-0.9000000000000021,15172,9.627893966276986,-0.013931613188661873,0.00272730150852514,DEMOCRAT,REPUBLICAN,FALSE,0.7475292003593891,0.1306548739558263
CA,2018,06097,-0.02483005881417044,0.4505417320992202,0.20298785236296552,0.11589985975955752,-1.6,11899.9603569389,0.5999999999999943,1.2999999999999972,0.012763915250968982,-0.01348705338068501,0.0014304345335415993,0.0038340562254207955,-0.0034129514179433995,0,11705,19.9,672554.073210952,-0.7000000000000028,-0.20000000000000018,0.040000000000000036,0.5,-350,-0.22210406592398613,0.01370324701177994,-5.168454419916917e-4,DEMOCRAT,DEMOCRAT,TRUE,0.7226991415452186,-0.04966011762834088
CA,2014,06099,0.04901839388339235,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-2.1999999999999993,-1404.8031826890947,-1.8999999999999986,1,0.009684230455853982,-0.01859897365232399,-0.0027835522313817,0.007312754774205302,-0.002240523070853661,-0.5,11330,4.200000000000003,-18031.111093677013,-2.5,-0.5,0.050000000000000266,-0.09999999999999787,16639,11.133329118440997,0.00219619277763361,-0.003241130213678,DEMOCRAT,REPUBLICAN,FALSE,0.5153842748361962,0.09803678776678465
CA,2018,06099,-0.023446273549334318,0.4505417320992202,0.20298785236296552,0.11589985975955752,-3.1000000000000005,7676.791115290398,-0.3999999999999986,0.7000000000000028,-0.0039723167769580014,0.026289173062057025,0.006662540368137099,-0.004295512332656001,0.0013808483859590309,-0.7999999999999998,19181,14.5,275271.642976228,-0.5,0.6000000000000001,-0.010000000000000231,4.800000000000001,17818,11.922210363144984,-0.0026622746741550296,0.00467519108630056,DEMOCRAT,DEMOCRAT,TRUE,0.4919380012868619,-0.046892547098668566
CA,2014,06101,0.026054621825279622,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-3.6000000000000005,5241.131171443194,-2,1.5999999999999943,-0.022659222056574002,0.05983184288921006,0.016021392742870802,0.003629127579126007,-0.004610369671375051,-5.300000000000001,3028,-3.6000000000000014,-843.0431064691002,4.700000000000003,2.7,0.10000000000000009,-4.199999999999999,1041,1.7280563895740215,-3.716038162607793e-4,-0.0017325802796080607,DEMOCRAT,REPUBLICAN,FALSE,0.4273067086366319,0.0521092436505593
CA,2014,06107,-0.013954649768570526,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-5.8999999999999995,-5961.7907739906,-6.000000000000007,0.6999999999999993,-0.010918914733831997,0.032148599643055054,0.0011682870651289028,0.0021775777885595995,0.0014998119433901006,3.6999999999999993,6660,1.3999999999999986,-8652.418507805996,-1.8000000000000114,1.7000000000000002,0.020000000000000018,1.8000000000000007,14510,3.007715145346495,0.01715998955553899,-0.00637127738571272,DEMOCRAT,REPUBLICAN,FALSE,0.3842214443147932,-0.027909299537141025
CA,2018,06107,0.04402333575620987,0.4505417320992202,0.20298785236296552,0.11589985975955752,1.5,4526.114434889496,1.6000000000000014,1,0.036002582259010985,-0.111695321057801,0.0022759370194349975,0.004664494250303103,-0.0022628720812639513,-6.299999999999999,6435,16,175610.27505591398,-3.5,-1.7000000000000002,-0.10000000000000009,0.8999999999999986,7663,1.5884301281041076,-0.0011874623932496275,0.0078070624866311104,DEMOCRAT,DEMOCRAT,TRUE,0.4282447800710031,0.08804667151241974
CA,2014,06111,0.05161601670463756,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-1.7000000000000002,-3379.784499616013,-2.0999999999999943,1,0.008142474396225008,0.05711559829028401,-0.001633811082994898,0.0017130836516009995,0.001237055324180199,0.6000000000000005,14194,0.8999999999999986,-19185.578483724996,0.7000000000000028,-0.6000000000000001,0.040000000000000036,2.1999999999999993,20472,11.107899022554989,0.007393233078413219,0.0020370647026417485,DEMOCRAT,REPUBLICAN,FALSE,0.5307076134868339,0.10323203340927511
CA,2018,06111,0.02483032946125774,0.4505417320992202,0.20298785236296552,0.11589985975955752,-2.4000000000000004,5669.951248726007,-0.9000000000000057,1.1000000000000014,0.008452905158991997,6.057042719009864e-4,0.0012944027096538982,0.004530823214654492,-0.0034055897391419097,0.39999999999999947,17426,25.6,543396.197695918,-2.5,0.10000000000000009,-0.009999999999999787,0.8000000000000007,4789,2.5984627012030046,0.005732628648813187,-0.005667586525976648,DEMOCRAT,DEMOCRAT,TRUE,0.5555379429480917,0.04966065892251553
CA,2014,06113,0.030436390278143155,0.04735164655659663,0.0022421784316208494,0.01299909184895065,-4.3,-9023.85663661691,-3.0999999999999943,1.1999999999999993,0.02189357118450297,-0.048775405586243936,0.008176933497436499,0.00894662666858101,-8.00202904668661e-4,-1.4000000000000004,6169,4.100000000000001,-5522.061469343804,-3,1.9,0.06999999999999984,-0.5,6400,6.306966661926992,-0.035700802599132,9.972475927966448e-4,DEMOCRAT,REPUBLICAN,FALSE,0.6911861723182477,0.06087278055628631
