state,year,county_fips,d_inc_vote,d_gas,s_d_gas,d_log_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_future,s_d_gas_future,d_percent_pt_future
NV,2014,32031,0.19655077090238982,0.02413889459734353,5.826862323816607e-4,0.007023819398629172,-4.299999999999999,-2988.9004009161,-3,0.5,0.029114661726186986,-0.019787996553196074,-0.0036701909633589033,-0.0017240841114925035,-0.0015142442242369013,0.19999999999999996,15637,0.3999999999999986,-8983.557422701007,-1.2000000000000028,0.19999999999999973,0.06999999999999984,0.10000000000000142,17550,2.784668371623397,0.012828947702961502,8.123611102108103e-4,REPUBLICAN,REPUBLICAN,TRUE,0.8024639417580508,-0.39310154180477963,0.32373164784360275,NA,-0.0017584662538592012
NH,2010,33011,-0.19434388781145617,0.13497325064334698,0.018217778389231765,0.041251786723109696,3.0000000000000004,-2611.824690200403,-1.3000000000000114,0.29999999999999716,8.851657858500173e-4,-0.011069086003384077,-0.0020444217632165015,0.003049025847254104,0.00194469476222029,-222680.4,210625.4,0.8999999999999986,-1026.8346205770213,0.19999999999998863,0,-0.08000000000000007,0.09999999999999787,-985,-1.1242356495989725,-0.012702836253436378,0.0037375632861373596,DEMOCRAT,DEMOCRAT,TRUE,0.5096921501012612,-0.3886877756229123,0.25111609437161286,NA,-0.00483635791777918
NH,2012,33011,0.025984805137302502,0.25111609437161286,0.06305929285245278,0.07249458854394097,-1.6000000000000005,-3869.5586916703905,-1.2999999999999972,0.5,0.021808728187471982,7.226597795070289e-4,0.003037341328431,2.058314805865949e-4,-9.540165235597099e-4,-0.19999999999999996,4139,0.6000000000000014,-6471.942475759977,-4.5,-0.20000000000000018,-0.009999999999999787,-0.5,1865,2.128628920305971,0.007411953154099593,-0.00483635791777918,DEMOCRAT,DEMOCRAT,TRUE,0.5356769552385637,0.051969610274604894,-0.1263079571519139,0.018217778389231765,-0.00303321650420641
NH,2014,33011,-0.0448216566909575,-0.1263079571519139,0.015953700039889718,-0.035806924717191935,-0.5,261.1360079211008,-0.29999999999999716,0.29999999999999716,-0.021866535660849007,-0.006012819965399041,0.0016922275997656028,0.0016136639303685058,-4.920839076501e-4,0.4,4499,1.1000000000000014,-8155.398318598018,1.5,0.10000000000000009,0.04999999999999982,1.4000000000000021,2262,2.581747248113004,0.0046173427287423685,-0.00303321650420641,DEMOCRAT,DEMOCRAT,TRUE,0.49085529854760623,-0.08964331338191495,-0.3731365299543574,0.06305929285245278,0.00141203221830282
NH,2014,33013,-0.1941381123774384,0.25978138786304594,0.06748636948005031,0.07793945054985874,-0.20000000000000018,-14781.644594126003,-3.799999999999997,2.1000000000000014,-0.0022536455141939915,-0.01688400106703003,0.009290089497215489,0.002191040149253698,-0.00228650782906896,-79480.7,76621.5,2.900000000000002,-7300.525332746198,-1.2000000000000028,0.3999999999999999,-0.029999999999999805,-0.5,-990,-1.059804635087005,-0.00522711473088866,-6.637716689118301e-4,DEMOCRAT,DEMOCRAT,TRUE,0.5680761062257561,-0.3882762247548768,-0.3731365299543574,NA,4.624968026393202e-4
NH,2010,33015,-0.19397757161625234,0.13497325064334698,0.018217778389231765,0.041251786723109696,1.7999999999999998,-4291.778403103002,-1,0.7999999999999972,-7.020370849329938e-4,0.0014743814811629674,0.005775653747867809,0.0016290141510026997,5.4935732866759e-4,-167437.3,159578.4,0.7000000000000028,253.20847529900493,-0.7000000000000028,-0.5,-0.08999999999999986,-0.3999999999999986,-1990,-2.8636844808389696,-0.010618872314495986,0.0017069052379010104,DEMOCRAT,DEMOCRAT,TRUE,0.49362847570229945,-0.38795514323250474,0.25111609437161286,NA,-0.0029096856443688104
NH,2012,33015,0.028654058905029756,0.25111609437161286,0.06305929285245278,0.07249458854394097,-0.5999999999999996,-1695.6772448379925,-0.4000000000000057,1,-0.005251423685915024,-0.002631335510778987,-0.0010172934701445195,0.0037202450028167994,-4.6305405229608995e-4,-0.29999999999999993,4136,2.599999999999998,-9899.390905898996,-0.29999999999999716,1.0000000000000002,0.009999999999999787,0.7999999999999972,2460,3.540032071790961,0.002837784564121537,-0.0029096856443688104,DEMOCRAT,DEMOCRAT,TRUE,0.5222825346073292,0.05730811781005945,-0.1263079571519139,0.018217778389231765,0.00304527734153324
NH,2014,33015,-0.0340976190249449,-0.1263079571519139,0.015953700039889718,-0.035806924717191935,-0.9000000000000004,1287.1455629379925,-1.2999999999999972,0.7000000000000028,0.012850217410341036,-0.008226204425342054,-0.00134868695236716,-0.002830829625962098,6.610742151050026e-6,0.29999999999999993,2335,-0.09999999999999787,-181.7562725500029,-0.5,0,-0.04999999999999982,2.200000000000003,2801,4.030743834588009,-0.006808852488289663,0.00304527734153324,DEMOCRAT,DEMOCRAT,TRUE,0.4881849155823843,-0.0681952380498898,-0.3731365299543574,0.06305929285245278,0.00166351401598085
NM,2014,35001,0.04134843067556382,-0.009035572578041329,8.164157181305242e-5,-0.0027305573266529493,-0.09999999999999964,-6047.473665002908,-2.8000000000000043,0.7999999999999972,0.011579668655535003,0.016798933265216087,-0.0019043234867750017,0.002150800972445799,0.0035760670717831997,0,-5665,1.6999999999999957,-27220.31513084899,0.10000000000000142,0,0.05999999999999961,-0.5999999999999979,10912,9.400233636535972,-0.014159102700142534,0.004006338406155139,REPUBLICAN,DEMOCRAT,FALSE,0.5498464181897353,-0.08269686135112758,-0.1827480992951962,NA,-0.008708787493644659
NM,2014,35013,0.02104355215983389,-0.009035572578041329,8.164157181305242e-5,-0.0027305573266529493,-0.7999999999999998,1684.1306501766958,0.3999999999999986,0.20000000000000284,0.061015185799209976,-0.015236846870770093,0.006837847485649201,0.0015189067291494999,-2.3076606563710023e-4,1.1,5065,1.6999999999999957,-5382.659086510997,-4.6000000000000085,0.7999999999999998,-0.020000000000000018,1,3138,0.8240799014467015,-0.008651159626820393,-4.728056026140001e-5,REPUBLICAN,DEMOCRAT,FALSE,0.5360797310046204,-0.04208710431966772,-0.1827480992951962,NA,0.005146317898343531
NM,2014,35049,-0.0018961972161080642,-0.009035572578041329,8.164157181305242e-5,-0.0027305573266529493,-2.3999999999999995,2277.267456760208,-2.700000000000003,1.5,0.013188931889954014,-0.02701226014872604,0.00205788788242494,0.00508722174544427,0.005342076783743297,0,2834,0.6999999999999993,-6127.417801743199,2.8999999999999986,-0.5,0.10999999999999988,0.1999999999999993,3558,1.863378620753494,0.01422411759794806,0.00437278767634126,REPUBLICAN,DEMOCRAT,FALSE,0.3246898263027295,0.0037923944322160175,-0.1827480992951962,NA,-0.00698058575938326
NY,2014,36005,-0.018985842837079936,0.10947422651698702,0.011984606271492584,0.03207252330457888,-2.1999999999999993,-2170.3603130853007,-0.30000000000000426,0.6000000000000014,0.023739556400969003,-0.029322520314189998,-0.017975585198236,0.004138983470422804,-1.3322084903440948e-4,-0.1,46618,0.5999999999999943,-8827.602206287993,-0.6000000000000085,-1.1999999999999997,-0.009999999999999787,0.20000000000000284,51502,1221.5192186165004,-0.017680675841845017,0.011029840017244052,DEMOCRAT,DEMOCRAT,TRUE,0.8870024760708083,-0.03797168567415987,-0.21026559559191238,NA,-0.02226542249477903
NY,2014,36007,-0.03123066106991057,0.10947422651698702,0.011984606271492584,0.03207252330457888,-2,-1979.4041784997971,-2.1000000000000014,-0.20000000000000284,0.029705098885913023,-0.021458760868318993,0.010828018879097602,0.010076961512561801,7.257427174428002e-4,0,-1080,2.6000000000000014,-9896.330048831704,-2.6000000000000014,0.20000000000000018,0.020000000000000018,2.900000000000002,-2923,-4.141599248397995,-0.007594893083266441,0.011829155520725852,DEMOCRAT,DEMOCRAT,TRUE,0.5412322469419588,-0.06246132213982131,-0.21026559559191238,NA,0.00752355999317067
NY,2014,36027,-0.11184007004251295,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1.1999999999999993,-5825.935818559912,-0.20000000000000284,1.6999999999999957,0.01724065093326904,-0.017524245038668007,0.0024447856349349983,0.002163990144753998,0.0025488697517311804,0.7,5161,3.3999999999999986,-15829.417913318204,-3.299999999999997,0.40000000000000013,0.04999999999999982,1.2999999999999972,-998,-1.2543392507810154,-0.04010866135436253,0.020139564573670242,DEMOCRAT,DEMOCRAT,TRUE,0.4681885911889566,-0.22368014008502585,-0.21026559559191238,NA,0.0038628159690730426
NY,2014,36029,0.15650938110994916,0.10947422651698702,0.011984606271492584,0.03207252330457888,-2.7,-898.9374765008979,-1.1000000000000014,0.29999999999999716,0.013287148984842012,-0.02197618426350001,0.004549335813191002,0.008369595823734997,-0.0016799837302102398,0.3,16946,-0.29999999999999716,-20281.51423545601,-1,-0.3999999999999999,-0.040000000000000036,0.1999999999999993,4183,4.0117098622220055,0.0053138508919691185,-0.010482364364735257,DEMOCRAT,DEMOCRAT,TRUE,0.5475464000209225,0.31301876221989844,-0.21026559559191238,NA,-1.7133052857062903e-4
NY,2014,36047,-8.793682059967667e-4,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1.2999999999999998,2961.5901445191994,1.7999999999999972,0.29999999999999716,0.05650727041465803,-0.02129700925797301,-0.005588408087843,0.012623003291576992,-0.0015965666763800798,0.1,114734,1.7000000000000028,-37767.39981020603,-1.7999999999999972,0,0.010000000000000231,1.5,113453,1602.2023936215992,-0.0056311740880923,0.010473608493858588,DEMOCRAT,DEMOCRAT,TRUE,0.8408797401479279,-0.0017587364119935334,-0.21026559559191238,NA,-0.015729983245970414
NY,2014,36055,-0.14431664857318416,0.10947422651698702,0.011984606271492584,0.03207252330457888,-0.9000000000000004,-3373.782566804395,1.5,0.5,-0.0012531551054499879,-0.0072639213765800514,0.0029057154230049953,-3.0345972615170025e-4,0.00252705219754678,0.39999999999999997,20621,1.3000000000000043,-23799.10559800602,-3.1000000000000014,0.19999999999999996,0,0.10000000000000142,5468,8.320021889790041,-0.006931919925785457,0.012696762246794571,DEMOCRAT,DEMOCRAT,TRUE,0.4938964537822146,-0.28863329714636826,-0.21026559559191238,NA,-0.006039749076205372
NY,2014,36059,-0.08116049118842361,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1.9000000000000004,214.5435112210107,-0.29999999999999716,0.3999999999999986,0.018768279099360963,-0.02812677312881995,0.0068093596510810095,0.007880007212260592,8.402230705505502e-4,-0.19999999999999998,34266,-0.3000000000000007,-41391.20381750702,0.20000000000000284,0.3999999999999999,0.06000000000000005,1.4000000000000057,17382,61.04780637361,-0.004768715146900915,0.002029104504365331,DEMOCRAT,DEMOCRAT,TRUE,0.5448075704885396,-0.16232098237684728,-0.21026559559191238,NA,0.017823526974219128
NY,2014,36061,-0.03334765714449961,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1.6999999999999993,9052.711239306096,0.20000000000000284,0.20000000000000284,0.017076302067967952,-0.01890293371496299,-0.006752666776394994,0.005710100425453002,0.0022027327542755103,0,52205,-0.4000000000000057,-3572.274014722003,0.29999999999999716,-0.30000000000000004,-0.050000000000000266,1.1999999999999993,49570,2187.0885441639984,-0.010875337720077441,0.01397139129931757,DEMOCRAT,DEMOCRAT,TRUE,0.861472155292361,-0.06669531428899922,-0.21026559559191238,NA,-0.004875100759752282
NY,2014,36065,-0.0728931452641749,0.10947422651698702,0.011984606271492584,0.03207252330457888,-0.8999999999999995,-3342.500873135803,1,0.7000000000000028,0.011871498391252011,-0.0018026014386000044,0.015161890589532705,0.006228096848559097,-0.00204378966453915,-0.10000000000000009,2813,3.8999999999999986,-10699.7136114467,-0.7999999999999972,1.4000000000000001,-0.040000000000000036,0.20000000000000284,-1974,-1.6281706376429952,-0.029679971705151798,0.005331771167165029,DEMOCRAT,DEMOCRAT,TRUE,0.47457307095204126,-0.14578629052834985,-0.21026559559191238,NA,-0.0015121666982719183
NY,2014,36067,-0.08001171329154377,0.10947422651698702,0.011984606271492584,0.03207252330457888,-0.5,-2364.302793046707,-1,0.10000000000000142,0.020052433281040005,-0.013344415853577929,0.007097799608721006,0.005756690028013496,-0.0031155553273266596,-0.09999999999999998,398,-1.1999999999999957,-9820.059445877007,-0.6000000000000014,1.7000000000000002,0,1.2000000000000028,992,1.2743932257900497,-0.028035952221127536,0.01896244304443835,DEMOCRAT,DEMOCRAT,TRUE,0.5653795524352786,-0.16002342658308744,-0.21026559559191238,NA,-0.010701695532013462
NY,2014,36071,-0.12479829171442752,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1.7999999999999998,-1687.8498746810073,-2,0.09999999999999432,-0.007711437014561007,-0.01788539804769096,-4.884131667639985e-4,0.0012553243456296,5.4400298730789e-4,-0.8,4606,-1.4000000000000021,-7373.317802848003,-1.6000000000000085,-0.6000000000000001,0.03000000000000025,0.20000000000000284,2744,3.380564471912976,0.005827257952328524,0.015164637961303747,DEMOCRAT,DEMOCRAT,TRUE,0.4545641298305822,-0.249596583428855,-0.21026559559191238,NA,-0.011069182755291986
NY,2014,36081,-0.03136835237136226,0.10947422651698702,0.011984606271492584,0.03207252330457888,-2.3,-448.4982673846971,-0.6000000000000014,0.5,0.003405438005642969,-0.011990701207494014,7.972875773370192e-4,0.016206482712424974,8.757550065893998e-5,0,71427,0.6999999999999957,-38492.36347845703,-0.7999999999999972,-0.3999999999999999,0.06000000000000005,1.6999999999999957,87739,808.1857563582998,-0.017986783172400156,0.018768211240170918,DEMOCRAT,DEMOCRAT,TRUE,0.7803266447282736,-0.06273670474272453,-0.21026559559191238,NA,-0.009159699742883887
NY,2014,36085,-0.026833997272719512,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1.6999999999999997,-7249.971138574998,-0.30000000000000426,1,0.0037630000676759923,-0.007540120326881006,-0.0014170034038969992,9.266031472401903e-6,1.9475126458199992e-4,-0.1,9511,1.4000000000000021,-14963.640932840004,-2.200000000000003,0.30000000000000004,0.020000000000000018,2.6000000000000014,3916,67.08623041305054,0.0029276527314405776,3.456245080779019e-4,DEMOCRAT,DEMOCRAT,TRUE,0.5612605095950196,-0.053667994545439135,-0.21026559559191238,NA,0.003956967017180679
NY,2014,36087,-0.08287971776726899,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1,-8179.377013950987,1.2999999999999972,-0.3999999999999986,-0.0038475761794690144,-0.026847435885404947,-0.002479719515586995,-0.0012570376976294984,5.003846108924399e-4,0.19999999999999998,11116,0.8999999999999986,-8361.915090518407,0.20000000000000284,-0.09999999999999964,0.1299999999999999,1.3000000000000007,11683,67.31850648718,-0.024734448817068433,0.0137792021116772,DEMOCRAT,DEMOCRAT,TRUE,0.5322523341907428,-0.16575943553453798,-0.21026559559191238,NA,-0.018073461377809755
NY,2014,36103,-0.10017790695027906,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1.8999999999999995,-2976.0320668939967,-1.5999999999999943,0.9000000000000057,0.017129429312452038,-0.0068004343275499535,0.004172645938162092,0.0035129946900381986,4.1776887324178986e-4,0.3,18034,1.1999999999999993,-55866.37441459199,-1.0999999999999943,-0.10000000000000009,0.029999999999999805,1.6999999999999993,8534,9.359071338500144,-0.0070581997027319154,0.010615077026895056,DEMOCRAT,DEMOCRAT,TRUE,0.4978804169797869,-0.20035581390055818,-0.21026559559191238,NA,-0.004799039677103906
NY,2014,36111,-0.14980241744935852,0.10947422651698702,0.011984606271492584,0.03207252330457888,-0.7999999999999998,3211.366682763808,-0.3999999999999986,1.2999999999999972,0.015867956677104,-0.01565683324970002,0.005372900507294796,0.0034415927194569006,-9.182373694026e-4,0.19999999999999996,415,0.5999999999999979,-5004.639666575393,-0.8000000000000043,0.6000000000000001,0,0.5999999999999979,-1990,-1.7700925158629843,0.026943447130301612,4.4547997592057215e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4798539574911984,-0.2996048348987172,-0.21026559559191238,NA,0.021292868596159236
NY,2014,36119,-0.113895166134665,0.10947422651698702,0.011984606271492584,0.03207252330457888,-1.2000000000000002,-717.6293940820033,-1,0.09999999999999432,0.026795053496107002,-1.6808451858596474e-4,0.0048140974151680005,0.005984848762325995,0.005579206732869249,0.1,17015,2.8000000000000043,-39054.86739957804,0.29999999999999716,0.7000000000000002,0.07999999999999963,2.0000000000000036,22093,51.31746793991988,-0.022985619223237608,0.01811818097324905,DEMOCRAT,DEMOCRAT,TRUE,0.5709558243369938,-0.22779033226933,-0.21026559559191238,NA,0.0042795759374390785
NC,2012,37021,-0.0680179498893102,0.2617496937801991,0.06851290219402799,0.07779617216360979,1.8000000000000003,-4444.261675629597,-1.1000000000000014,-0.10000000000000142,0.02495664263254599,-0.002460525332557917,-0.0052944355870964965,-3.6716765664489975e-4,-0.00174808560044914,-110906,115105.3,1.4000000000000057,-8987.302281396507,-0.6000000000000014,0.5,0.18999999999999995,-0.3000000000000007,15443,23.51690934145398,0.0014980328872485904,9.866540919063506e-4,DEMOCRAT,DEMOCRAT,TRUE,0.5280816862134011,-0.13603589977862035,-0.41585785285369425,NA,-0.0018645553550949902
NC,2012,37051,-0.058139970367948046,0.2617496937801991,0.06851290219402799,0.07779617216360979,4,-3754.0548760257952,-3.9000000000000057,-2.200000000000003,-3.6567375802501467e-4,-0.021403307867930987,0.010220229048513996,0.0033608153582129,0.00788897800098411,-120084.6,117316.6,7,-17388.3179565904,-3.700000000000003,-0.10000000000000009,0.14000000000000012,0.5,11353,17.39999229645497,0.05481501383555054,0.00364803185908436,DEMOCRAT,DEMOCRAT,TRUE,0.5746808683632816,-0.11627994073589604,-0.41585785285369425,NA,-8.146041039612702e-4
NC,2012,37063,-0.008170291264865792,0.2617496937801991,0.06851290219402799,0.07779617216360979,1.2999999999999998,-4552.067241479803,-1.5999999999999943,-0.7000000000000028,0.023938744610767004,0.04017060399321698,0.007253107013074966,0.0020757610467243975,0.0034611972878258097,-131535.8,136447.4,2.8999999999999986,-3141.071364848598,-1.1000000000000014,-0.20000000000000018,0.009999999999999787,-0.3999999999999986,16926,59.180529605636934,-0.027655166616379567,0.013065187213942508,DEMOCRAT,DEMOCRAT,TRUE,0.7271843971631206,-0.016340582529731584,-0.41585785285369425,NA,0.006722611708363191
NC,2012,37067,-0.08236907798178317,0.2617496937801991,0.06851290219402799,0.07779617216360979,3.2,-10326.511337190997,-2.299999999999997,0.20000000000000284,0.011510511986601024,0.04758580428058201,0.008969338776676994,0.005352805627748701,-0.00216200956668149,-164003.7,157141.5,5.599999999999994,-13859.329021493992,0.10000000000000142,0.8,0.009999999999999787,1.1999999999999993,15109,37.01604716350607,-2.959910067936722e-4,-0.005515823533502788,DEMOCRAT,DEMOCRAT,TRUE,0.4833885375890796,-0.16473815596356636,-0.41585785285369425,NA,-0.00742979698947559
NC,2012,37081,-0.05967683393390155,0.2617496937801991,0.06851290219402799,0.07779617216360979,2.4000000000000004,-10965.612796583897,-2.8999999999999915,-0.3999999999999986,0.004410779070147031,-0.030824345915168028,0.02050254117608097,0.009614998783787403,-4.660824262713026e-5,-235304.8,229774.1,4.899999999999999,-13243.434184899,1.0999999999999943,0.20000000000000018,-0.020000000000000018,-0.1999999999999993,28663,44.388028712346,-0.011932590403633259,-0.00366375581951206,DEMOCRAT,DEMOCRAT,TRUE,0.532339725848989,-0.1193536678678031,-0.41585785285369425,NA,-0.004609472118655341
NC,2012,37119,-0.003972349248595353,0.2617496937801991,0.06851290219402799,0.07779617216360979,2.4000000000000004,-7569.467080412898,-3.299999999999997,-1.0999999999999943,0.0049760783774469575,-0.027256863765452,0.01570962039326601,0.009941223295845597,0.0012548240132544304,-473813.8,484569,5.5,-48981.204484748014,-1,-0.20000000000000018,0.20999999999999996,0.1999999999999993,78516,150.01075094270004,-0.02544257788390758,-9.247624282633926e-4,DEMOCRAT,DEMOCRAT,TRUE,0.49644993852360486,-0.007944698497190643,-0.41585785285369425,NA,-0.010219126979518087
NC,2012,37133,-0.18519283597116687,0.2617496937801991,0.06851290219402799,0.07779617216360979,5.4,-9528.4716144396,-6.6000000000000085,0.20000000000000284,-0.0036755721411459996,-0.007285063099328082,0.0019044302818609915,0.0011223743216261031,8.691307136883498e-4,-53662.7,55965.9,8.5,-5940.710933694398,-1,-0.40000000000000013,0.2200000000000002,4.099999999999998,17325,22.713087834918014,0.041205756181385,-0.001224445547689319,DEMOCRAT,DEMOCRAT,TRUE,0.33541785105173394,-0.3703856719423336,-0.41585785285369425,NA,0.001504530111251299
NC,2012,37179,-0.036855414455359115,0.2617496937801991,0.06851290219402799,0.07779617216360979,1.0999999999999996,-8566.22575803801,-5.8999999999999915,3.8999999999999986,0.030550545711738042,-0.014607679974927179,-0.0038123141812409916,0.0038926189738971995,-0.00233770429408375,-97743.4,92806.8,4.5,-4095.9046660845925,0.29999999999999716,1.6,0.029999999999999805,1.3999999999999986,15265,24.17115054800098,-0.0192016737749654,8.0440340346297e-4,DEMOCRAT,DEMOCRAT,TRUE,0.2638537545134159,-0.07371082891071823,-0.41585785285369425,NA,0.001048218498729
NC,2012,37183,-0.03260728026977544,0.2617496937801991,0.06851290219402799,0.07779617216360979,1.0999999999999996,-7832.621377714604,-3,0.3999999999999986,-0.0029637213977120047,-0.00626902252219097,0.009565457023822999,0.009848982607781304,2.713557413134703e-4,-463952.7,482499.3,4.399999999999999,-9034.172966454993,2,0.8999999999999999,-0.020000000000000018,-0.40000000000000213,85741,102.64508260524985,-0.006424260391176606,-9.049130008962295e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4991866030751101,-0.06521456053955087,-0.41585785285369425,NA,0.0018242893276616406
OH,2014,39017,0.09227520087512509,0.0789877510371193,0.006239064813901941,0.023557922577434276,-3.0999999999999996,-614.3373000722058,-1.1000000000000085,0.10000000000000142,0.020546214176138,-0.01019720223533005,0.008934754573007297,5.464642240802994e-4,5.519279999136903e-4,0.09999999999999998,11282,3,-17208.661707951993,-3,0.5,0.08000000000000007,0.8999999999999986,5528,11.836153936125925,0.0076509345096000825,-0.0061863588396354,REPUBLICAN,DEMOCRAT,FALSE,0.7434068747097834,-0.18455040175025028,-0.24145880155113364,NA,0.0046493556631594
OH,2014,39035,0.16299003357365227,0.0789877510371193,0.006239064813901941,0.023557922577434276,-1.9000000000000004,-1138.888682590601,-0.8000000000000043,0.09999999999999432,0.019189585526887987,-0.012753901784396948,0.003499569535356961,0.0027774946017685015,8.509440806212299e-4,0.1,9973,3.5,-57201.73867059103,-2.700000000000003,0.09999999999999987,-0.050000000000000266,0.3999999999999986,-18380,-40.206049599479684,-1.601119917472582e-4,-0.004870149664057369,REPUBLICAN,DEMOCRAT,FALSE,0.5346457547974744,-0.32598006714730454,-0.24145880155113364,NA,-0.007949236091673181
OH,2014,39049,0.12866034007213778,0.0789877510371193,0.006239064813901941,0.023557922577434276,-3.7,2082.3764374778984,-0.3999999999999915,0.5,0.031141290218704987,-0.01231615193449398,-3.651846085679922e-4,0.005176639053171998,-6.1620555997757e-4,-0.09999999999999998,64542,2.1000000000000014,-25349.124850579014,1.2000000000000028,0.3999999999999999,0,0.3999999999999986,65496,123.07092101121998,0.0053458601191263,1.494126727430191e-4,REPUBLICAN,DEMOCRAT,FALSE,0.5826243255120345,-0.25732068014427556,-0.24145880155113364,NA,-0.0013720933320009975
OH,2014,39055,0.1489027637801008,0.0789877510371193,0.006239064813901941,0.023557922577434276,-2.0000000000000004,7364.4720797021,-0.20000000000000284,0.8999999999999986,0.018350128049396952,-0.0035923429603380574,0.00600934136073838,-1.852352588776595e-4,0.00317089983562225,2.2,2570,7.6,-5759.137815411297,3.0999999999999943,-1,-0.040000000000000036,1.4000000000000021,887,2.2165711967769823,-0.027833489986614612,0.005410074997659619,REPUBLICAN,DEMOCRAT,FALSE,0.7781187818286062,-0.2978055275602016,-0.24145880155113364,NA,-0.006596186584100749
OH,2014,39061,0.10396609011707147,0.0789877510371193,0.006239064813901941,0.023557922577434276,-1.4000000000000004,-1872.248477314999,1.6999999999999886,-0.3999999999999986,0.02550303639143897,-0.007039425870565941,9.705764328249988e-4,0.002863792574066798,-0.00171434069842267,0.2,22243,4.5,-33899.41729151801,-4.300000000000004,0.10000000000000009,-0.06000000000000005,0.3000000000000007,4379,10.788082728359996,-0.017741076627732277,0.003157485055798284,REPUBLICAN,DEMOCRAT,FALSE,0.6241888216659857,-0.20793218023414306,-0.24145880155113364,NA,-0.010675503921284902
OH,2014,39093,0.16459282403801379,0.0789877510371193,0.006239064813901941,0.023557922577434276,-2,-3187.7244772661943,-1.7999999999999972,1.2000000000000028,6.498709579100259e-5,0.008986227212598896,-0.009391164843038799,-0.0023310536985507394,0.0015887001309311298,0.5,3081,3.700000000000003,-15408.465666439995,-2.200000000000003,-0.9000000000000001,0.040000000000000036,-0.6000000000000014,2767,5.634033711004008,-0.0194805556524148,-0.00473243056849716,REPUBLICAN,DEMOCRAT,FALSE,0.6291153564534381,-0.3291856480760276,-0.24145880155113364,NA,0.00202308357962063
OH,2014,39095,0.15641045544506005,0.0789877510371193,0.006239064813901941,0.023557922577434276,-4.300000000000001,69.57234358959977,-2.299999999999997,1.2999999999999972,0.020951983772643984,-0.020209665165968005,-0.007671024101839008,0.002712238765490399,7.408637715026903e-4,0.39999999999999997,6332,3.1000000000000014,-19939.51006764802,-2,1.1,-0.04999999999999982,0.29999999999999716,-6182,-18.13653461309991,-0.0026174013102362448,0.0022588876029569997,REPUBLICAN,DEMOCRAT,FALSE,0.5275966544755705,-0.31282091089012004,-0.24145880155113364,NA,0.00629586925109997
OH,2014,39113,0.13750666216897967,0.0789877510371193,0.006239064813901941,0.023557922577434276,-2.1000000000000005,-1910.6286810448,-0.7999999999999972,0.5,0.025793950099047003,-0.0035756315265420557,0.001044119627431006,6.695033268585004e-4,0.00181722650896435,0.19999999999999998,5294,3,-26079.003012537025,-1.4000000000000057,0.3999999999999999,-0.009999999999999787,0,-1943,-4.2096665766800925,0.008513705453381037,0.0031512896183291186,REPUBLICAN,DEMOCRAT,FALSE,0.6370559267142968,-0.2750133243379593,-0.24145880155113364,NA,0.00856005020486993
OH,2014,39151,0.16713755637738203,0.0789877510371193,0.006239064813901941,0.023557922577434276,-3.7,1874.1510388427996,-1.1000000000000014,0.29999999999999716,0.015958540323351006,-0.001755498492713059,-0.006853725116255108,-5.345140530493902e-4,-0.0022498011558246297,0.6000000000000001,9015,4.5000000000000036,-21261.307835442014,-0.7000000000000028,-0.20000000000000018,0,0.40000000000000213,415,0.7213290718040071,0.002697309222816413,-6.536546864621493e-4,REPUBLICAN,DEMOCRAT,FALSE,0.6887575643923651,-0.3342751127547641,-0.24145880155113364,NA,-0.0010981965504075607
OH,2014,39155,0.2157001118448134,0.0789877510371193,0.006239064813901941,0.023557922577434276,-2.9000000000000004,-715.268097737804,-1.3000000000000043,1.1999999999999957,-0.010479064622225004,-0.006266926729639022,0.0034388998446538005,6.430538174331504e-4,-8.790348026202987e-5,-0.30000000000000004,1657,2.5,-7543.800840186203,-0.3999999999999986,0.6000000000000001,-0.1200000000000001,1,-4761,-7.700195445211023,0.020183405608621974,0.0016422973121543402,REPUBLICAN,DEMOCRAT,FALSE,0.5714337739903128,-0.4314002236896268,-0.24145880155113364,NA,0.00365907399612433
OH,2014,39169,0.15873837340829977,0.0789877510371193,0.006239064813901941,0.023557922577434276,-3.1000000000000005,-328.89275916159386,-4.000000000000007,0.20000000000000284,0.0027209714348009895,-0.007790658827360075,0.0058296825142165,-0.004620073582567481,4.5490515906968995e-4,0.3999999999999999,186,3.8999999999999986,-4512.3075512738,2.0999999999999943,-0.9000000000000001,-0.08999999999999986,1.5,1032,1.8597003386900042,-0.025553081677812672,-2.6810369577460027e-4,REPUBLICAN,DEMOCRAT,FALSE,0.7703469301122988,-0.31747674681659954,-0.24145880155113364,NA,-0.0017564774312778064
